target_id,fc,lrt_qval,wt_qval,Direction
Ms4a6b,3.7875630239963,0.060820383507300645,0.2167264354207116,Unchanged
Kat7,2.2323404589330096,0.06082580042102851,0.11171313465546791,Unchanged
Yipf4,1.0879286164224826,0.060853358645233946,0.24013037286502162,Unchanged
Pcdhga5,1.3263418795715443,0.060853358645233946,0.1330680441189951,Unchanged
Rpusd1,0.9772469048110551,0.060853358645233946,0.9515337492862838,Unchanged
Slc23a2,0.1787915698002617,0.060853358645233946,0.21192391307373215,Unchanged
Slc2a13,0.7381012508871695,0.06088442143785586,0.20192321743428748,Unchanged
4931414P19Rik,1.0547779537869324,0.06089220239056321,0.7437503961268667,Unchanged
Emc6,0.8251285468889326,0.06109882325061368,0.11565630970624476,Unchanged
Gemin6,1.0985851559878204,0.061128154534414336,0.8071378210893582,Unchanged
Mgat3,0.6538474766657864,0.06113463976675078,0.19133413122955914,Unchanged
Trpv3,0.6375988015592052,0.06114590393411294,0.1554738833832216,Unchanged
Galt,0.01749732537786947,0.06114590393411294,0.44312764908698976,Unchanged
Cyb561d2,0.7359619159514091,0.06114590393411294,0.508077312423569,Unchanged
Cpne9,780.9921058753276,0.06117773992734856,0.10005139116481919,Unchanged
Zkscan2,0.4757441102305126,0.061208750223291496,0.1828386594915752,Unchanged
RP23-149L20.1,0.5981358006627507,0.06122080074023888,0.12809172367372204,Unchanged
Peg12,0.5548587293216597,0.06122138378217176,0.1605979224489125,Unchanged
Ttc9,0.29087671071942545,0.06129267443325654,0.10151650635930833,Unchanged
Plekha1,21.6454851934956,0.06129481374994934,0.13667599515966086,Unchanged
Slc37a3,53.022182108540015,0.061322986967049055,0.8540851363839213,Unchanged
Svip,1.0703559075439737,0.06134349162811876,0.4213873493079753,Unchanged
E2f4,1.049046439025628,0.061384918620195156,0.6338543424507981,Unchanged
Oard1,0.6160652602678074,0.06139740786023635,0.3317571860209329,Unchanged
Rpap3,1.0840711031744985,0.061409654678120984,0.4723479290980347,Unchanged
Gimap1,0.011654978294640536,0.061409654678120984,0.1718339649589091,Unchanged
Tagln3,0.667892649586348,0.06143893115176679,0.12492674187261842,Unchanged
Sp1,1.568005325761831,0.061456377027066626,0.7652884799981964,Unchanged
Ric1,1.0870575835771554,0.061534160634089397,0.615664185709292,Unchanged
Rnd1,5.004298713552016,0.061537917113044516,0.2451300766334365,Unchanged
Brix1,1.399336857557994,0.061556228346077956,0.8046169891217472,Unchanged
Zfp39,1.0655017701376088,0.061556228346077956,0.6502714965900642,Unchanged
Kctd11,0.9332518985227655,0.061576496811113136,0.6516707174189218,Unchanged
Syne1,0.8750807116652963,0.06163160917841247,0.1907980630393732,Unchanged
Cfap54,1.1154272371050966,0.06165294100150911,0.11216894015840581,Unchanged
Rqcd1,0.5813394240677823,0.06171423936004026,0.8482722669873909,Unchanged
Rars,4.999349622844197,0.061760136495194295,0.6151376202889385,Unchanged
Wdr59,1.2331673003583519,0.061787037797283464,0.5697157813248537,Unchanged
Mal,0.5743535994683718,0.061790401618242674,0.10231235191140933,Unchanged
Clca3a1,7.039221415565036,0.061790401618242674,0.10231235191140933,Unchanged
Rhobtb2,0.9741597645176409,0.061796698444147195,0.8039848510973484,Unchanged
Sgca,0.2699278813520699,0.06186455439489239,0.09335389699982795,Unchanged
Rtkn,1.516626968272649,0.06186455439489239,0.10316391119131059,Unchanged
Fbxw7,0.5443485911103164,0.06187151605797411,0.11448211539842831,Unchanged
Heg1,1.700056767035145,0.06192262774039889,0.17369523634103676,Unchanged
Ubxn1,0.548147952453913,0.061932078591702563,0.13052617178159562,Unchanged
Mansc1,0.7059176877170283,0.06194285672848671,0.2136304038573038,Unchanged
Hps3,23.972886207405093,0.061949412347081255,0.20239584426248136,Unchanged
Ccnyl1,3.252351921510517,0.062018565333273386,0.6189231747652131,Unchanged
Zfp958,1.1989855149107649,0.0621007525657022,0.2566887784089148,Unchanged
Cnksr2,0.5585754995100701,0.06210923390106485,0.10280314505700357,Unchanged
Ldlrad4,1.0068787087834836,0.06212151142062043,0.9484135482931012,Unchanged
Cdk8,5.004509798015364,0.062250845640755115,0.42905880728935375,Unchanged
Chrnb2,1.2591984896412691,0.062252327029965145,0.1767737839546003,Unchanged
Cenpv,1.8383969986045712,0.06232802486802788,0.21375213360392883,Unchanged
Tceal8,0.5220760321321227,0.06232802486802788,0.5348602695742664,Unchanged
Synpo2l,0.16204374461891755,0.06234406905766851,0.09342792191436171,Unchanged
Zfp651,0.7639581257175209,0.06235536361072484,0.10317909043980936,Unchanged
Cog8,3.469805355441495,0.06235536361072484,0.8121819358790139,Unchanged
Galnt1,12.737832828135213,0.06237968324991699,0.571306159364647,Unchanged
Setd6,1.2136088315533489,0.06240388435561354,0.6713291564702971,Unchanged
Car15,0.6599057903230576,0.06240955141380143,0.18101634591071544,Unchanged
mt-Nd5,1.2420025705044482,0.06241501438846295,0.10320684391372426,Unchanged
Mgrn1,0.9737591301209747,0.06253130564865005,0.10783127563504866,Unchanged
Rps26,0.8397717753327503,0.06253265447964573,0.10338360590830921,Unchanged
Fpgs,0.2275622712574464,0.06256017843096486,0.41794499014462794,Unchanged
Alas2,2.354651922429719,0.06259432456923669,0.1081213570410588,Unchanged
Twistnb,0.9598054759358917,0.06259432456923669,0.733731979554784,Unchanged
Ddx56,3.0307740371723946,0.0626384552520793,0.6331116670426983,Unchanged
Dync1li1,1.0517713060994163,0.0626808391361704,0.6568476937362644,Unchanged
Ercc2,12.230821413337376,0.0626808391361704,0.18983101859337548,Unchanged
Gna12,1.7038272340985883,0.06269164151149667,0.649574677870917,Unchanged
Naa25,9.995585131623288,0.06272844921118287,0.10231235191140933,Unchanged
Gnpnat1,0.9248527176427853,0.06275871547817476,0.4982724701980935,Unchanged
Whamm,0.9522227920603011,0.06278842696984509,0.6394193805482064,Unchanged
Wbp4,0.9487004571735419,0.06280586344043915,0.7358068932711715,Unchanged
Ccdc142,3.259133561713499,0.06284795683088412,0.738081541453551,Unchanged
Hoxb2,0.8439298297242501,0.062881624290541685,0.9080466303111293,Unchanged
Sgsm3,0.40468259056728445,0.06289042516810062,0.6189231747652131,Unchanged
Mfsd8,0.7227233407186141,0.06290142074781509,0.7838094075871246,Unchanged
Lrrc24,1.2563532014362107,0.06290306853409257,0.5801508115184522,Unchanged
Phip,5.939397769116194,0.06294526865119458,0.23313772251743242,Unchanged
Ralgps2,0.033176118694009694,0.06295294421609961,0.7660005668624513,Unchanged
Zc3h3,0.9658736107549245,0.06295609756361598,0.8525371891577276,Unchanged
Slc15a4,0.47194442057071395,0.06295609756361598,0.12001131135952565,Unchanged
Zfp771,1.0116888952356224,0.06298061401213845,0.12309681179969881,Unchanged
Tmub1,0.9569789072535517,0.06298951311792755,0.20848947923815686,Unchanged
Cyb5b,1.0849030091272933,0.06303846484302664,0.30573334195055124,Unchanged
Gm14494,0.9317516125164081,0.06310822161790475,0.630316300218554,Unchanged
Erich1,1.1429795363747366,0.06311057484426445,0.43578741886165506,Unchanged
Ric3,1.6267848618284062,0.06312616871335798,0.10749046296028625,Unchanged
Immp2l,0.43496378562635996,0.06317249716291733,0.07289938210190694,Unchanged
Brsk1,0.17777797782262364,0.06317249716291733,0.1037670240689973,Unchanged
Tgds,0.9811358865056278,0.06317494618070518,0.9132395727955723,Unchanged
Entpd7,3.7859031157364504,0.06318149172757911,0.44788223118647447,Unchanged
Fbxo33,1.8948362062659203,0.06321477276175613,0.12510283027190877,Unchanged
Zfp867,0.9241107964466578,0.06323343421222224,0.6442589498093448,Unchanged
Hhex,0.29921583464190654,0.06323343421222224,0.10640871659187344,Unchanged
2610001J05Rik,0.6917063194566148,0.06323343421222224,0.6152358615352579,Unchanged
Fbxo6,1.1949326875176456,0.06328696578810214,0.3771845859560946,Unchanged
Prelid2,0.6624451234105783,0.06328696578810214,0.22294105022826471,Unchanged
Coro2a,0.259679027006832,0.06332528987385456,0.10303119471741795,Unchanged
Ube2n,1.0084875003092604,0.06341595758643187,0.9468592942170213,Unchanged
Psmd6,1.3873043635805986,0.0634495571986043,0.9812651329912541,Unchanged
Pus3,0.7269734102988743,0.06348870824386246,0.17011465474490622,Unchanged
Parl,0.5793531837189262,0.0635068782447793,0.565887164077952,Unchanged
Rel,1.1360792253909453,0.0635068782447793,0.38070309687160103,Unchanged
Bop1,1.0336390547874161,0.06361229055678755,0.817345841063125,Unchanged
Pkn1,0.5239331363282,0.06363982664237813,0.29696316041663406,Unchanged
Phactr2,3.4946015194380253,0.06363982664237813,0.3952628375867553,Unchanged
L3mbtl2,0.8128029554699053,0.06363982664237813,0.21755437582770049,Unchanged
Sys1,0.9844988084538525,0.06363982664237813,0.6091153936423594,Unchanged
Hap1,0.12868401524249634,0.06366514235906029,0.13173943771071134,Unchanged
Myoz1,0.7145826709346678,0.06367308182900668,0.10541592083155214,Unchanged
Ncapd3,1.849436704881852,0.06367308182900668,0.10541592083155214,Unchanged
Trappc13,13.315607447955346,0.06369779652291582,0.5416440178782164,Unchanged
Zbtb4,67.21126553217138,0.06370215270482932,0.22354817518968814,Unchanged
Higd1b,0.28562485402901155,0.0637139214929151,0.20955674052206946,Unchanged
Adam1a,0.8171560717333487,0.06371659239776194,0.2161890195353384,Unchanged
Slc29a2,0.8693922918933696,0.06373869237237427,0.4269008720355175,Unchanged
Mettl3,0.3644176631966197,0.06379436190483626,0.6800947471737165,Unchanged
Rbpms,0.38629388204284876,0.06379436190483626,0.3103584494573113,Unchanged
BC005624,0.8319586618947427,0.06381909985422805,0.8679803804909489,Unchanged
Shc1,22.909483030371334,0.06381909985422805,0.24602733007951172,Unchanged
Ybey,1.0079218881145628,0.06385237299724807,0.9996270165107338,Unchanged
Cd3eap,1.110093692467498,0.06385237299724807,0.5181954454620702,Unchanged
Tm6sf1,0.2099373810630912,0.06386178199558412,0.3922700744086885,Unchanged
Gar1,0.12012840505798401,0.06389781193074157,0.5585600001358307,Unchanged
P4htm,0.6369203311438264,0.06390001600866317,0.22511659581126323,Unchanged
Asrgl1,0.9072910108481024,0.06391555885949018,0.7383548723902288,Unchanged
Pla2g2d,0.6255157166040396,0.06391555885949018,0.13270086928732117,Unchanged
Zfp61,1.451124169081944,0.06392530430823329,0.26071048207222214,Unchanged
Helq,3.714615376720378,0.06396439013690643,0.35188985280188734,Unchanged
Tbc1d7,1.0365156602865875,0.06396936488949508,0.2916703398775878,Unchanged
Lrtm1,0.6960324495056072,0.06399737081262087,0.10608230727586923,Unchanged
Zfp451,1.018091483328899,0.06401654811100449,0.293702960159408,Unchanged
Ppie,1.5758198710941507,0.0640201748195851,0.47588304018397,Unchanged
Jagn1,1.3079294887406898,0.06402620124641235,0.4444234913425477,Unchanged
Twist1,1.0494035760526987,0.0640796695770931,0.8097298565337908,Unchanged
Mypn,0.6319862682808958,0.0640796695770931,0.10619591343592877,Unchanged
Morc3,3.355042935481502,0.06409011228139669,0.12971578908054346,Unchanged
Rtp4,0.426158774709883,0.06409796414909491,0.10624753477085268,Unchanged
Capn3,0.0051432467476875765,0.06412503895780262,0.10628678622390399,Unchanged
Nosip,0.7722017698496394,0.06413450114036126,0.12656326337599771,Unchanged
Suv420h2,0.028575528422501103,0.06417062407016277,0.5147582376594246,Unchanged
Metrn,0.36244267942361824,0.06421607368194951,0.1560046709404371,Unchanged
Pim2,2.6075734530424497,0.06424559072838222,0.5389367204414425,Unchanged
Btbd2,2.958564208465714,0.06430742091111208,0.45070545816470087,Unchanged
Zfp947,0.84225094795649,0.06433267057374775,0.42089492968912484,Unchanged
Atp5s,0.6865197163486633,0.06451905179244655,0.10683562609345067,Unchanged
1700123O20Rik,0.9072429237894134,0.06452716928793706,0.2731054483158128,Unchanged
Mblac1,1.1527886889384837,0.06457351079107496,0.34952033220452106,Unchanged
Kat2b,1.1428015441564414,0.06458564669480316,0.4246531827619051,Unchanged
Ankrd9,0.0019920181575808393,0.06460826949644362,0.2268448887492578,Unchanged
Skiv2l,2.3677112205502175,0.06462751424687892,0.3750018477045948,Unchanged
Pcgf2,0.10050206275885025,0.06463848274687946,0.35429421757085844,Unchanged
Acy3,0.9856991188856259,0.06464454912523901,0.9464082622186568,Unchanged
Ndufa9,1.1355118752368927,0.06464454912523901,0.16599918892918908,Unchanged
Wwc1,1.9052596715799874,0.06467658920513597,0.13836381173301263,Unchanged
Msl3,1.274724353946514,0.06467742667763987,0.38087612290747963,Unchanged
Dock10,8.607791990911286,0.06471468411154653,0.5308982795316679,Unchanged
Ucp3,3.444463902430302,0.06471566210997141,0.10710667586620613,Unchanged
Fer1l5,1.1052325627365347,0.0648048143358891,0.5351754620462258,Unchanged
Nexn,4.124789093652308,0.06483179211663784,0.09359709778942553,Unchanged
Scoc,1.4710068379163472,0.06483179211663784,0.31100417126630564,Unchanged
Tmem42,0.947940730681341,0.0648439685696367,0.7360223466614054,Unchanged
AI606181,0.9777058326557188,0.06491024708842483,0.9615966657440869,Unchanged
Cxx1c,0.7499195972279163,0.06494114341189176,0.2776166823314307,Unchanged
Gm3488,0.46035280013813074,0.06494114341189176,0.16804866872351729,Unchanged
Zfp623,0.983542589780488,0.06494994243443103,0.9629680919220592,Unchanged
Tdg,2.416251772424931,0.06494994243443103,0.28100095789486973,Unchanged
Lpl,1.6241190856909076,0.06498697123799976,0.31284656348345635,Unchanged
Vangl2,3.65359122985562,0.06498697123799976,0.1305854846947466,Unchanged
Apaf1,0.9025011576812604,0.06498697123799976,0.1077150989287831,Unchanged
Loxl4,1.2757714359416585,0.06501151251886009,0.1140986269219979,Unchanged
Fpgt,2.748773854149266,0.06501683475233604,0.5140087868714217,Unchanged
Erf,1.07465509167612,0.0650215911814207,0.288694254269342,Unchanged
Hk1,4.129670666849204,0.0650215911814207,0.30998692317256654,Unchanged
Rnf2,0.7307912950028866,0.0650215911814207,0.2641697579139418,Unchanged
Sat2,0.5366647884855958,0.06506904935753494,0.2479667626576447,Unchanged
Tmem209,2.6101295517441523,0.06509922958169263,0.508077312423569,Unchanged
Noxo1,0.2825894979577034,0.06509922958169263,0.16045841024558796,Unchanged
Rpl28-ps1,0.8062313399778456,0.06519177020989347,0.10808568440347392,Unchanged
2610203C20Rik,0.908293428793273,0.06520935770594882,0.4931334319290711,Unchanged
Slc31a2,0.8533295256582644,0.06520935770594882,0.5336958625319153,Unchanged
Eef1d,0.03432082788268689,0.06526845041937519,0.3992896365724641,Unchanged
Scara3,0.7631025100260774,0.06528932415144711,0.22358489346886418,Unchanged
Rbm19,0.7459163610205095,0.06529211563333007,0.13187023737669856,Unchanged
Mrpl16,0.9213499115247322,0.06529211563333007,0.3701141237470317,Unchanged
Nudt22,0.36222743793418916,0.06529211563333007,0.3178294727348547,Unchanged
Rbp4,0.7453842266785392,0.06529426031743321,0.14658076907799258,Unchanged
Klf5,0.4837472094983553,0.06531685785420219,0.1317856244453122,Unchanged
Prr22,1.1553821403685216,0.06533289205094982,0.15868290420149783,Unchanged
Mcts2,0.9676342919283891,0.06534717888204808,0.849669011903121,Unchanged
Olfr624,0.9025680923258376,0.06535615210578695,0.43882934493415954,Unchanged
Gpn3,2.449231041143753,0.06535615210578695,0.5088345628835184,Unchanged
Nub1,1.0996897000353663,0.06537417582673578,0.8294149473273222,Unchanged
Scpep1,1.0546119030067949,0.06538070603063181,0.4439623762232878,Unchanged
Pex5,0.26994389743318054,0.06538675418381719,0.3312819139041226,Unchanged
Tenm4,6.705200077244558,0.06542062778901003,0.055499758373239956,Unchanged
Trim16,33.23987229942541,0.06550134793068567,0.1836324145642853,Unchanged
Asb5,0.6324316536240131,0.06552840822848115,0.10869109074766384,Unchanged
Pdha1,1.8825194490277002,0.06553977617646597,0.4314997312554679,Unchanged
Dusp16,31.007223971037064,0.06553977617646597,0.1760244864040868,Unchanged
Arel1,1.094544744264917,0.06555561184146122,0.11319494514417537,Unchanged
Lrp6,0.7910494163669939,0.06555561184146122,0.361921550940683,Unchanged
Tmem242,1.8395041028771588,0.06557142049869004,0.4874293058264949,Unchanged
AW011738,0.932362787432924,0.0656006721204299,0.7343075475233777,Unchanged
Pomt2,1.0075585825279476,0.06560996013337844,0.9820554263432939,Unchanged
Prss53,0.5374705694739539,0.06561168950835422,0.18006497854369358,Unchanged
Gm16199,0.9632307596860017,0.06569685690823278,0.9244650050435309,Unchanged
Lat2,0.04321000324197707,0.06573903400560889,0.12195737676014186,Unchanged
Eif4g3,0.3741459553035296,0.06575993269625725,0.15221439564490372,Unchanged
Slc38a9,0.9534027886252744,0.06576246147470213,0.6469091875154215,Unchanged
Mrm1,0.7935946512539727,0.06577439917103553,0.18282605947066027,Unchanged
Csgalnact1,0.7427446420786257,0.06578029410823513,0.4789621338087052,Unchanged
Ptpn13,1.2869817947382138,0.06585534259703614,0.553162398837806,Unchanged
Gm42742,0.7153683637597809,0.06585534259703614,0.26819615573127686,Unchanged
Mlycd,0.9978502957737775,0.06585585407791092,0.1907542101912428,Unchanged
Cdc20,0.1402907147097969,0.06589071469825496,0.1378394813719896,Unchanged
Taf5,1.0321763628047704,0.0659113338460817,0.8073937385457407,Unchanged
Rnf216,4.746939046246911,0.0659113338460817,0.5916108262639912,Unchanged
Fgd2,0.03796136176828687,0.06592100589796443,0.10943248321533751,Unchanged
Cc2d2a,1.434253839351498,0.06592100589796443,0.23015378407320708,Unchanged
Haus4,0.8254795233444403,0.0660158960283385,0.18834945179047238,Unchanged
Galnt2,0.2659598325976118,0.06602723503911985,0.10338360590830921,Unchanged
Gm29666,0.988727785364299,0.06602736786838305,0.9984473638949728,Unchanged
Rnf32,0.4408089152113115,0.06602837836443372,0.13791358255353137,Unchanged
Soat1,1.7980651788443833,0.06602837836443372,0.4834532725538068,Unchanged
Snx17,0.03853340195501075,0.06608134419043517,0.46060449959158123,Unchanged
Gypc,0.05371983149215662,0.06608997717897411,0.10348918795839356,Unchanged
Zswim1,0.9887470215687366,0.06608997717897411,0.3866531058742431,Unchanged
Cacna2d1,0.38411079841756574,0.0661081380319848,0.24218054047688764,Unchanged
Nat9,1.6613943699107998,0.0661081380319848,0.3694925147603356,Unchanged
Kdelc1,8.74525451529897,0.06615763406491366,0.2282860312924351,Unchanged
Mbip,1.021876748060182,0.06617794831103686,0.9973819565487817,Unchanged
Eif4b,0.9378040917480004,0.06619903247320172,0.4375778884786486,Unchanged
Fosl2,2.2806598100633924,0.06626265488773096,0.11005456960221645,Unchanged
Epc1,0.8327569252421512,0.06627333839003358,0.2202639749184684,Unchanged
Ska2,2.3423696856484124,0.06627605146167916,0.5353149850397491,Unchanged
Prkca,1.2095666197883779,0.0664026579403801,0.19840283064767147,Unchanged
Zfp84,1.034907753978048,0.06643163467929103,0.833706021302732,Unchanged
Lrrc8b,0.9817660869917746,0.06643163467929103,0.9159770682164537,Unchanged
Mafa,0.5067430286648287,0.06644957028732078,0.1102302807089293,Unchanged
Pvrl3,0.8174768615323376,0.06645952997398878,0.9749571928903131,Unchanged
Ipo5,0.9158001866450329,0.06647544425244638,0.2214738924418308,Unchanged
Sez6l2,0.16905603812743425,0.06649852084082648,0.11815201398386153,Unchanged
Cetn4,0.9773244771294588,0.0665183345466529,0.16173561684505736,Unchanged
Als2cl,0.7041717041338621,0.06654348438865106,0.11815201398386153,Unchanged
Pxylp1,0.15809157838170193,0.06654348438865106,0.11043044713771467,Unchanged
Prl8a1,0.9512064318553962,0.0667073570630909,0.6768147990966282,Unchanged
Zfp874b,1.0229848940970871,0.06672092304233539,0.8555076178065543,Unchanged
Spsb1,1.6688486410721561,0.06687985520670725,0.1109129478457848,Unchanged
Kti12,0.935157812264312,0.0668937990892324,0.49349594233699345,Unchanged
Uchl5,0.4137053101309149,0.0668937990892324,0.5442090971749017,Unchanged
Exosc1,1.0464197940409412,0.06691540743189353,0.7641087493791957,Unchanged
Gm12394,1.8191873751734418,0.06694769390697004,0.1088066082982411,Unchanged
Mthfd2,3.3723583675250666,0.06696606195951328,0.13206532128730825,Unchanged
A430005L14Rik,0.17322999223666163,0.06698972309954876,0.43572500094229627,Unchanged
Fam210a,1.8209401340835323,0.06701012217185143,0.13281182089401852,Unchanged
Sharpin,1.052459200984966,0.06701012217185143,0.6026326331177464,Unchanged
Appl1,2.183886444986357,0.06711513519447157,0.675232854529836,Unchanged
Fbxo5,1.26139026881718,0.0671804024060678,0.30745000130224365,Unchanged
Fth1,0.949953588771716,0.06719746506364022,0.6969989959568378,Unchanged
St6galnac6,13.476490815396167,0.06726376010226066,0.31066227449173883,Unchanged
Naga,1.0499796965217474,0.06726894629923484,0.7039168058114335,Unchanged
Elk1,1.1323258243596677,0.06732738525467984,0.8201561318473377,Unchanged
Mtfmt,1.125591406733195,0.06734183006278564,0.9678831589184618,Unchanged
Cenpb,1.0257138231705678,0.06734751784720118,0.7591624501234383,Unchanged
Zfp827,2.1439190902806398,0.0673556204151246,0.10026707196204858,Unchanged
Nubpl,0.5354571716176493,0.06742100929254749,0.698712230696667,Unchanged
Usp22,0.4427097061025523,0.06742536779810018,0.8095283690491114,Unchanged
Inha,0.5258367442149318,0.06745100473300963,0.13235382840395907,Unchanged
Madd,0.7266092253670852,0.06746551585690454,0.21646942358276025,Unchanged
Gm4944,1.007208173773999,0.06747257205252981,0.8954396548079467,Unchanged
Pcyox1l,1.4178673240745685,0.06747342410879002,0.2438842088627571,Unchanged
Lamtor5,0.9676562681548402,0.06747526968569745,0.8156762534030872,Unchanged
Rpl4,0.9135725850028366,0.06748870645401116,0.26676414539344545,Unchanged
Psmd5,0.7324580390969987,0.06754657693596616,0.8676317196946371,Unchanged
Prim2,0.694601637940101,0.06754657693596616,0.7143287475597397,Unchanged
Pgm1,0.6226207796504154,0.0675817154622476,0.7203304735724532,Unchanged
Uckl1,0.13297651677280692,0.06763101304887612,0.3816702636622542,Unchanged
Ddx6,1.9616404345494476,0.0676790601493619,0.11213723860927437,Unchanged
Rad50,1.261762655801374,0.06769516627863074,0.8945725616477044,Unchanged
Inpp5e,2.5459579625349402,0.06769516627863074,0.6818763548857905,Unchanged
Tada2b,7.340035546487695,0.06769516627863074,0.2690638044992724,Unchanged
Trim80,1.9177756611713919,0.06769516627863074,0.11216703112369596,Unchanged
Cap2,0.26791367856350967,0.06769516627863074,0.10121464764221728,Unchanged
Htra4,0.5935184092287871,0.06775640729469844,0.2160545471351122,Unchanged
Morc4,47.87153344277263,0.06776245812688231,0.17425552943503433,Unchanged
Abtb2,1.3042753773470521,0.06776245812688231,0.11297501537795558,Unchanged
Rsl1,0.8859404606580481,0.06776245812688231,0.5933934456687205,Unchanged
Grhl1,2.5775718175040616,0.06777392355930456,0.08458642130503555,Unchanged
Zdhhc14,0.9710302182158491,0.06778651461624337,0.816103839602882,Unchanged
Baz1a,0.2888301207380547,0.06779093337986641,0.17484743916622528,Unchanged
Gtf2f1,1.0480324606913867,0.06780243248764704,0.5172071964430014,Unchanged
Snx25,0.03159550710636609,0.06783741968542974,0.5224877938643254,Unchanged
Rpp14,0.9891839469593707,0.06792330401499604,0.38765043346609507,Unchanged
Shpk,0.36158257729068327,0.06792827645481257,0.7926535356196953,Unchanged
Kank4,0.4890916625974582,0.06793395285583849,0.2344217531708301,Unchanged
Hat1,1.2006990697625681,0.06801525172456299,0.650987536405983,Unchanged
Cfap69,0.06071244743377952,0.0680335136320953,0.11270874881619856,Unchanged
Spa17,0.9821629744863399,0.06804703208091537,0.9983686662552538,Unchanged
Acer3,1.5664251151375417,0.06815606425803206,0.8514087529225745,Unchanged
Xkrx,1.0018112099045255,0.06815810682680354,0.2788374183542943,Unchanged
Zfp951,0.7411639410403034,0.06825574765986922,0.49093038457791816,Unchanged
Pole3,0.5964787104950965,0.06829228661398264,0.9048079708638369,Unchanged
Sgcg,0.18175108117148275,0.06832930342233734,0.1115543495420199,Unchanged
Tecpr1,3.814771068571189,0.06833162715057581,0.4002366295043849,Unchanged
Vit,1.47346257677627,0.06839597615871268,0.16493214338097886,Unchanged
Zfr2,0.3305342956824677,0.06841631583060268,0.2483105960393618,Unchanged
Pgm3,8.124721447243761,0.06841631583060268,0.11557753390885957,Unchanged
Mgea5,0.9287770445177351,0.06841631583060268,0.30205394681281295,Unchanged
Rfc4,0.5329551649279105,0.06847592789537882,0.5602598747420354,Unchanged
Cdip1,32.29699930919895,0.06849309264433279,0.2852380078003134,Unchanged
Obfc1,0.24695452888820524,0.06854068699594316,0.29690362470571974,Unchanged
Zfp709,2.429082500325118,0.06854068699594316,0.7575989310199815,Unchanged
Lclat1,2.0034606324239137,0.06855548905260325,0.34775013316105724,Unchanged
Gm14226,0.6374126530396119,0.06859621618900487,0.1615209691039072,Unchanged
Nudcd2,0.8153871061017287,0.0685980463607231,0.9652222530119144,Unchanged
Vps33a,1.9925707795767682,0.06861344911232291,0.5855308678049096,Unchanged
Polr3h,1.0342237789409023,0.06864232562812417,0.8932144791683518,Unchanged
Tyms,0.20807627780999136,0.06864232562812417,0.5405905482198278,Unchanged
Uba5,0.6968027568999926,0.06865940580770115,0.36610427877351204,Unchanged
Gm7162,0.7864465281736639,0.06866213678558718,0.3367257187993528,Unchanged
Pou2f1,0.4970654770543963,0.06877418076670107,0.4173227707977093,Unchanged
Ppp1r15a,1.948672135581211,0.06877418076670107,0.11171854346497767,Unchanged
Zranb2,0.7541128542078633,0.06883893060166736,0.10842064873776214,Unchanged
Traf1,0.05196909135017331,0.06887113867470702,0.1185786364138804,Unchanged
Gchfr,0.6130593714863738,0.0688731512021695,0.1681363590278126,Unchanged
Ppm1d,0.6672179157523321,0.06888662027209295,0.860017583194818,Unchanged
Pmaip1,0.5387980438761723,0.0688932632088764,0.14051324276999413,Unchanged
Krr1,1.782007045365354,0.0688932632088764,0.7787349422014885,Unchanged
Rps4x,0.8781639809856538,0.06892583708867699,0.24785851527221767,Unchanged
Otub2,1.1666971641954278,0.06892583708867699,0.1115543495420199,Unchanged
Slc37a2,1.1763697942492286,0.06892583708867699,0.16706973361839011,Unchanged
Zfp53,0.9885888484326356,0.06892583708867699,0.9511490649359567,Unchanged
Gm20257,1.1057235597681025,0.06892583708867699,0.5312799923271645,Unchanged
Map3k15,0.9450905781885801,0.06892583708867699,0.7590686386105183,Unchanged
Plxnb1,0.8540316469696343,0.06892583708867699,0.2518318631568997,Unchanged
Amigo1,0.46154346380360267,0.06892583708867699,0.16356970003332552,Unchanged
Gm14822,0.5300309498457841,0.06898090247385545,0.12493079002590925,Unchanged
Papd7,0.948872328692412,0.06902680629296112,0.9749571928903131,Unchanged
Mst1r,2.3360260273768105,0.06909367876417219,0.11782820964805353,Unchanged
Lurap1l,0.8654292727220514,0.06909367876417219,0.44312764908698976,Unchanged
Tmod4,0.0645946683912428,0.0692048479797311,0.10280616994677762,Unchanged
Irak4,2.2727951470453416,0.06930034733420357,0.8236165005897925,Unchanged
Gm6086,1.230272701839633,0.06931214993754668,0.39614264846342756,Unchanged
Fam129a,17.446242228771627,0.06931214993754668,0.9105563938922739,Unchanged
Tigd2,0.9980721662778549,0.06931214993754668,0.9935868920811634,Unchanged
Gxylt1,1.3797191937409234,0.06937231865190578,0.5729263790942976,Unchanged
Sept9,0.02529353351229635,0.06937836917671379,0.08489659576805846,Unchanged
Gm10762,1.0216814942062058,0.0693800327975642,0.965424206253595,Unchanged
Zfp418,0.8121525578575259,0.06943845009931389,0.4023131912981444,Unchanged
Gm12439,0.7084378856094418,0.06944377975147932,0.20561454353683153,Unchanged
Tusc1,0.858053138137703,0.06944542047313053,0.2822128549268578,Unchanged
Cnot1,7.68750119303652,0.06956246828462362,0.11552762266879682,Unchanged
Rps4l,0.8506480817798306,0.0696041917561135,0.11544077873388235,Unchanged
Cetn3,1.0907271413711281,0.06967539039111718,0.4064271596256787,Unchanged
Sgcb,1.5569366534513984,0.06969705317593379,0.5548498736994423,Unchanged
Gm10392,1.5666532984838826,0.06980912347663407,0.16430209147385502,Unchanged
