target_id,fc,lrt_qval,wt_qval,Direction
4932438H23Rik,1.3033064864516377,0.17205144035839917,0.27657653168619284,Unchanged
Dusp8,0.709346371966287,0.17205144035839917,0.27657653168619284,Unchanged
Rdh10,0.8606276591736034,0.17217655357040018,0.5585108639001299,Unchanged
Dsn1,0.8732527209894371,0.17227647283207995,0.6106477099444585,Unchanged
Odf2,0.8267917832927983,0.17229386063533533,0.4678121211839405,Unchanged
Zfp786,1.3068596886919888,0.17232573334719198,0.4797668127723987,Unchanged
Slc39a10,1.0131121170826791,0.17239040634438854,0.9942813756916152,Unchanged
Gm5616,1.553230684613366,0.17257963226297524,0.2773728216169086,Unchanged
Acot5,0.9177708039100332,0.1726499063292862,0.2774345400869786,Unchanged
Nr6a1,0.7732539349518932,0.1726499063292862,0.34483820597052367,Unchanged
Mfsd6l,0.6346177430726565,0.17279341698504203,0.27764701569476835,Unchanged
Nsun5,0.9929302754576285,0.17281872225352282,0.9332738126979282,Unchanged
Mettl8,1.0576083922165365,0.17292022986876265,0.4211884380354782,Unchanged
Zfp710,0.8707255897079242,0.17292022986876265,0.4283730885340484,Unchanged
Dhrs7b,0.7205284266966736,0.17304870894659605,0.18154642387453787,Unchanged
Kcnh7,0.7940733361240825,0.17304870894659605,0.4326891268129784,Unchanged
Mbnl2,1.508884758538088,0.1730887361214404,0.24107892688899116,Unchanged
Adgre4,0.9159204662028236,0.17337104981380622,0.27841313518393734,Unchanged
Gm42517,0.7222218467801476,0.17357460589633622,0.2786185218949617,Unchanged
Eftud1,1.0604807397873173,0.1739765094811587,0.3251143630156402,Unchanged
Gm7285,0.7752005942479011,0.1741193203449207,0.5174181138704209,Unchanged
Ntn1,1.1726199775113988,0.17418235161190543,0.27928210770825784,Unchanged
Gprasp2,0.6868827657276186,0.17424744051896526,0.2816660848067187,Unchanged
Samd12,0.7940460704522048,0.17430752263640567,0.2795580416071338,Unchanged
Emc10,1.0676487862015414,0.17430752263640567,0.7854611595066053,Unchanged
Spata18,0.680680038744231,0.17430752263640567,0.2795580416071338,Unchanged
Cox6a1,0.9934037448230294,0.17430752263640567,0.9277225097313577,Unchanged
Psg19,0.5265682862880725,0.17430752263640567,0.3488295782649212,Unchanged
Zmat1,0.6840872560439791,0.17430752263640567,0.6162380882304336,Unchanged
Fez1,1.3615925454264926,0.17430752263640567,0.2795580416071338,Unchanged
Slc25a34,1.4546555883062022,0.1743296652912495,0.2897832434716148,Unchanged
Appl2,0.9110580247286834,0.17434899340708923,0.871730159335466,Unchanged
Ppp1r26,0.9055645733153375,0.1744404928117934,0.2532611159178251,Unchanged
Ubxn1,0.9806661110611125,0.17447153146764338,0.8437505290950538,Unchanged
Myh14,1.3559683442020287,0.17452436118558665,0.28160300621744455,Unchanged
Zik1,0.9656502164349199,0.17452740284625673,0.9808366468206096,Unchanged
Atp5l,0.949439280701303,0.17454186066661723,0.8198128676840433,Unchanged
Cfap57,0.39803871321457535,0.17459321750150228,0.2798321396980871,Unchanged
Camk2n2,0.948742597268426,0.17471162610250224,0.8980624358438019,Unchanged
Diap1,1.0746655140846124,0.17477774825331382,0.19334016848735378,Unchanged
Mgat5,1.0069238701961774,0.1748105506098979,0.9953925283432421,Unchanged
Zbtb45,1.0720936999228963,0.1748109523189959,0.9313392012194106,Unchanged
Styxl1,0.5624464549917346,0.17487554977666306,0.31313046774946385,Unchanged
Tgfb3,1.1904128942946142,0.17495946486569636,0.28028886185518376,Unchanged
Cpsf4,0.9295479325343122,0.175074967181995,0.6527944669397199,Unchanged
Awat2,1.4245352734464651,0.17518033817137446,0.41114413080096424,Unchanged
Qrfp,0.6506735487062654,0.17518033817137446,0.2938576772332206,Unchanged
Poc1a,1.6838820641933927,0.17546075577434625,0.3768435312139704,Unchanged
Mpv17l,1.0935258315492653,0.1755182101689764,0.6521091434999376,Unchanged
Tnfrsf13b,0.8620790829870214,0.1756143603325811,0.2812182415029008,Unchanged
Adamtsl1,1.2708021850714646,0.1757996191122823,0.22418219377326937,Unchanged
Alad,0.8412521967185557,0.17581285200352667,0.256919298009265,Unchanged
Oasl1,0.838778684348564,0.17592042514885786,0.2816303937875552,Unchanged
Gm6377,0.6607508262648505,0.1759841633584678,0.3073998430714487,Unchanged
Dnah2,0.4005344160497189,0.17598636809858023,0.2816660848067187,Unchanged
Baz1a,1.1630487604999091,0.17598636809858023,0.37723126654701455,Unchanged
Cttnbp2nl,1.0028399949709292,0.17613547715167205,0.9867110601030973,Unchanged
Rnf17,1.3463125526713777,0.17621198144402728,0.28195739473991993,Unchanged
Slc9a3r2,0.8542925135437525,0.17623297624169093,0.24681242534291162,Unchanged
Olfr31,1.062174957210185,0.17629049262208998,0.9206288791162933,Unchanged
Nrm,0.9008461676043211,0.17654579268710033,0.6115604359807711,Unchanged
Cxx1c,0.8000057056457314,0.1766265175039341,0.2824278137442235,Unchanged
Utp14b,1.2975338756008619,0.17724467941952243,0.4503502438356319,Unchanged
Zfand3,0.9090858421643406,0.17727423736513456,0.3373354653150938,Unchanged
Wbscr17,1.2998681812564779,0.17764905564864633,0.28369632618993745,Unchanged
Rab23,1.0230567171429386,0.17770119392335437,0.5598393692633296,Unchanged
Lins1,1.3123077224686206,0.1777309483395415,0.29708229528324087,Unchanged
Cpd,1.0255138393181091,0.1777799648170801,0.892017797630015,Unchanged
Wars2,1.1025820130704995,0.1779102345261963,0.8178244753458374,Unchanged
Gas2,0.736250374065132,0.17792854868245747,0.39412247495935676,Unchanged
Tspan6,0.8361322234882971,0.17792854868245747,0.28409192355132407,Unchanged
Xlr4a,0.8298396408363586,0.17792854868245747,0.28409192355132407,Unchanged
Garnl3,1.1080137192980948,0.17798234898563733,0.4554169670217309,Unchanged
Cngb1,0.7108186039650157,0.17805768034161024,0.36761214466942466,Unchanged
Mpz,0.7457237512625043,0.17845594761795994,0.28449037536813393,Unchanged
Gm609,0.35484557194673344,0.1784584798988293,0.28449037536813393,Unchanged
Serpina3j,0.6276770137011434,0.17857889781935635,0.2846104010421207,Unchanged
Fez2,1.067808547839289,0.17857889781935635,0.40993669077373357,Unchanged
Fam20b,1.0852282959931383,0.17857889781935635,0.5727209221034748,Unchanged
Tbc1d2b,1.0638776109817865,0.17867316599249863,0.6268404759827548,Unchanged
Mcu,1.0479764248225756,0.1789873920061567,0.8401964490779212,Unchanged
Dnajc17,0.8877345611137045,0.17907169059404188,0.6623965962068585,Unchanged
Ubxn10,0.41745557348382,0.17908425927937055,0.2852324588868415,Unchanged
Igfbp1,0.38828762317718124,0.17910066883469775,0.2852423514038496,Unchanged
Prkce,0.7796079451167616,0.1793281033901663,0.2855226316820733,Unchanged
Elmo3,1.2279160171088381,0.17934455397459267,0.34433940586031875,Unchanged
Zfp354b,0.8949049218792666,0.17934455397459267,0.7287961382598218,Unchanged
Golga1,1.0609997617621085,0.17938064900973322,0.624150663062949,Unchanged
Sntb1,1.2522247630752847,0.17947937416333226,0.2858386230093115,Unchanged
Aste1,0.9822872957155143,0.17947937416333226,0.45403075406065535,Unchanged
Arhgap18,0.8111746139448376,0.17950460910297333,0.32368103438180895,Unchanged
Ak7,0.4030398945965404,0.17971183883911457,0.2859883227510368,Unchanged
Cd83,0.69823370471765,0.17978106629268154,0.28614884003437757,Unchanged
B630019K06Rik,0.7869289505024019,0.17978106629268154,0.42603666111101507,Unchanged
Dnaaf2,0.8839376059072659,0.17978106629268154,0.4793123434874932,Unchanged
Prkx,0.9350934588981082,0.17978106629268154,0.6698623378639255,Unchanged
C1galt1,1.19642673054696,0.1800588697580989,0.28638701744974465,Unchanged
Apbb1,1.0260005749295813,0.18009305004110035,0.2842554480444536,Unchanged
Ndfip2,0.9933489649548058,0.18016347483411005,0.514007203115877,Unchanged
Zfp354a,0.8742375302125228,0.18026647354931594,0.6741313674621752,Unchanged
Tagln2,1.0914364638762868,0.18032870167872433,0.4227578848709572,Unchanged
Col13a1,0.4240344238379879,0.1803355345021336,0.28678338064339465,Unchanged
Lppr4,1.5017071872656618,0.18034644960948737,0.3260537035798372,Unchanged
Pcdhgb7,1.2813285666155838,0.18035238173761056,0.2868012983979154,Unchanged
Gm42857,0.929142978377773,0.18037797494075103,0.6130095682529718,Unchanged
Gprin1,0.8202044798566652,0.18045691682958084,0.2868441855812952,Unchanged
Mau2,1.0820299740277382,0.18071296612094775,0.5326952879026333,Unchanged
Fdx1l,1.066291229971477,0.18071296612094775,0.6954778918540354,Unchanged
Ctnnd1,1.0265785368482014,0.1807460710655395,0.8293648163057594,Unchanged
Wdr82,1.0038149093348494,0.1807683416812218,0.9291988870627407,Unchanged
Gm2a,1.1926326789997856,0.1807683416812218,0.28739568322698605,Unchanged
A630001G21Rik,0.7354308518090732,0.18083938638076513,0.4701509320872258,Unchanged
Pgrmc2,1.0717953626779455,0.1809093321915805,0.44966480333235237,Unchanged
Gm13139,1.126987516698891,0.181102864694721,0.5172613583580666,Unchanged
Ctss,0.6834151456366472,0.1811120699916763,0.28589880578518173,Unchanged
2410004P03Rik,0.49821650734321976,0.18133613244772076,0.2880767507161328,Unchanged
Chaf1a,1.1298862625694257,0.18151296097448846,0.3603528573916557,Unchanged
Cryl1,0.8657960854027216,0.18165670008370474,0.28843667901581127,Unchanged
St8sia1,0.5733772316798503,0.18174198216828083,0.35048032361457554,Unchanged
Trabd,0.8598321748827862,0.18174198216828083,0.7847498954174339,Unchanged
Hist1h3e,1.68817148710117,0.1818507517424262,0.3496903873396258,Unchanged
Lpin3,1.3751467386041376,0.18213260330537293,0.36051081032683385,Unchanged
Cenpa,0.8288326242839318,0.18228135904913143,0.44877569118219335,Unchanged
Nr3c2,0.7167505750797748,0.18240020585658812,0.44240876103136934,Unchanged
Inhbe,0.726983301375253,0.18246761103236397,0.42729572862630877,Unchanged
Phf21a,0.7922396892482135,0.1825728941754888,0.3911097123955412,Unchanged
Gm525,0.5107265162973591,0.1825728941754888,0.34965014864724064,Unchanged
Rnaset2b,1.1766662202579412,0.1825728941754888,0.5201793346741536,Unchanged
Enc1,1.3828133962004443,0.1825728941754888,0.2895054389372858,Unchanged
Epm2aip1,0.9091568305232843,0.1825728941754888,0.6865554866714555,Unchanged
AW549877,1.0615276064597046,0.18263664623980608,0.6165439044707118,Unchanged
Vmn1r46,1.0231947591218864,0.18263664623980608,0.8461670770810451,Unchanged
Capsl,0.44277471742135627,0.1826985097758544,0.2896261247469025,Unchanged
Cdk13,1.045922065212414,0.1830199034752728,0.6885632571418261,Unchanged
Gm14150,2.0051980528696802,0.1830199034752728,0.35114926506897054,Unchanged
4930523C07Rik,1.1677811530550082,0.1830199034752728,0.40993669077373357,Unchanged
Wdr91,0.9579863339561907,0.18308428078311414,0.8561262113502124,Unchanged
Eln,1.2650016171381244,0.18328502757037468,0.27519315640416514,Unchanged
AY074887,0.5912784564952945,0.18328502757037468,0.36754513210042633,Unchanged
Tpcn1,1.1055395669901655,0.18329384679655542,0.682472951228711,Unchanged
Fam83c,1.514481751770548,0.1834284154457624,0.36395204079665916,Unchanged
Zwilch,0.9769916177070715,0.183676233521213,0.729084641300882,Unchanged
Rbm12,0.9106853590800319,0.183741924542089,0.29193004760545854,Unchanged
Gm29603,1.4407580598660448,0.18376139616047732,0.33154562521172853,Unchanged
Spem1,0.5953035478608084,0.1841207182873514,0.2912043935183446,Unchanged
Mttp,1.0293754417611825,0.1841327858197265,0.2985417434006831,Unchanged
Sema4c,0.7437547470317749,0.18436957606258783,0.2801935881649293,Unchanged
Lysmd4,1.0065054966809797,0.18444998978980132,0.9721028392037845,Unchanged
Corin,0.8277582686346376,0.18447095959037602,0.291658686690699,Unchanged
Rnf44,1.0930016749721203,0.18467992441933975,0.4662040008340954,Unchanged
Dpy19l1,1.395114855049595,0.18477784786655885,0.3625447187022374,Unchanged
Med7,1.031485200712557,0.18484491275581252,0.9487167686905199,Unchanged
Inpp5b,1.099886463364256,0.18484491275581252,0.7691304811972874,Unchanged
Hook2,0.5612936765913984,0.18486734128450769,0.29224877745161276,Unchanged
Zscan2,0.7944129870859631,0.1849104338489472,0.29225566691608984,Unchanged
Sema7a,1.1648253363447705,0.1849716855775263,0.2923162041582428,Unchanged
Serinc2,0.5989616419691715,0.1849716855775263,0.2923162041582428,Unchanged
Efcab8,0.7117231030202458,0.18514358388141283,0.1737919468149108,Unchanged
Wdfy4,0.6759427590299061,0.18514358388141283,0.29847738400827456,Unchanged
Triqk,0.9347268369862228,0.18518751594984903,0.749683943368319,Unchanged
Scube1,0.39311059634788176,0.18535445629484223,0.29281338635296567,Unchanged
Trim62,0.7668734431611224,0.18536175922897233,0.29281338635296567,Unchanged
Hba-a2,0.6779260167341203,0.18545486566939473,0.29293479831044433,Unchanged
Tmx4,1.026068431629782,0.18570881662195407,0.984924034558108,Unchanged
Slc39a6,1.0558641374341062,0.1858490429674433,0.6781477739277105,Unchanged
Ak1,1.1438006962884755,0.1859032084830397,0.29994368109763014,Unchanged
Tmod3,0.8700804112744274,0.18595867318867454,0.2936535714069255,Unchanged
Col14a1,2.0236085901303995,0.18610064579405589,0.2959648505635526,Unchanged
Gm3837,0.8706608641673638,0.18634114966499046,0.5907651763289784,Unchanged
Nr4a1,0.6225239012012113,0.18636898316811495,0.2885624029683174,Unchanged
Slc48a1,1.1848219831505016,0.18649101367920862,0.3590625234432669,Unchanged
Gm21958,0.6570393453428403,0.18654465668072098,0.31319457950134627,Unchanged
Plvap,0.8393350052213966,0.18658795326171615,0.29440605582810864,Unchanged
Nde1,1.0715701125630226,0.18658795326171615,0.5764138880836042,Unchanged
Intu,0.7759482051669309,0.18660606833500815,0.3141648372768754,Unchanged
Pycard,1.1051842795432623,0.18667784372145124,0.6717102566892555,Unchanged
Metrnl,1.2641234632323473,0.18667784372145124,0.158276686013522,Unchanged
Hoxa5,0.8598020886062752,0.18667784372145124,0.2945263669428305,Unchanged
Efna2,1.3021457520113353,0.1867106846409451,0.44184499823261075,Unchanged
Npm2,0.5540096921702286,0.18672904549061708,0.323026562299303,Unchanged
Kcnk13,1.7545442717891375,0.1867933281749689,0.2947086129358453,Unchanged
Rsrc1,0.9380795530587583,0.18684373799099546,0.9705296634279345,Unchanged
Ldlrad3,1.0714091367831633,0.18684373799099546,0.3289898947494427,Unchanged
Fut10,0.9998754954568898,0.18698415878527716,0.6598715877069219,Unchanged
Gm14443,1.1160435094966015,0.18701617224278866,0.37647201363933697,Unchanged
Ormdl3,0.7603399802729474,0.18711572764472817,0.2951430216373069,Unchanged
Zfp37,0.7813637849673003,0.18712283163221122,0.2951430216373069,Unchanged
3110067C02Rik,0.6858406910070841,0.18717289120283317,0.35878925460631217,Unchanged
Slc29a2,1.0080441079642297,0.1872859293545805,0.9564503814200092,Unchanged
Mmd,1.5118211446856926,0.1874156243080489,0.28195739473991993,Unchanged
Tmem230,0.9927116959384487,0.18744810554186292,0.7873410139981302,Unchanged
Cdc25b,0.7841431843399811,0.187508973698486,0.47304403792483496,Unchanged
Slc2a6,1.3217279387498806,0.187540125672949,0.2957049211597792,Unchanged
Isl1,1.5182710327367663,0.18760881222937403,0.29614816417351786,Unchanged
Apol9a,1.4554556864666797,0.1879094691497738,0.2590763579360936,Unchanged
Coa4,1.121499030117625,0.18798484849517338,0.7255403254169412,Unchanged
Necab3,0.9869474138323022,0.18807725297405492,0.296344070716242,Unchanged
Nrgn,0.9455556488394427,0.18809569275896004,0.2963541376686461,Unchanged
5930422O12Rik,0.6129503223978304,0.18810795971037245,0.360428005591642,Unchanged
Cyp2d9,0.11812978128223364,0.18817092746749514,0.2963635852218364,Unchanged
Ext1,1.0160112390428853,0.18817092746749514,0.43317961526513904,Unchanged
2010106E10Rik,0.539504102500608,0.18824592479066157,0.29643248037653275,Unchanged
Gm3200,1.951053073242101,0.1882986608842686,0.36754513210042633,Unchanged
Rbbp8,1.2745748089153324,0.18842823963530428,0.5183660702622491,Unchanged
Chm,1.060636265655647,0.18863291689347156,0.3134525662027524,Unchanged
Ssbp4,1.0984568661910803,0.18865848280151543,0.6405074095053103,Unchanged
Gm28551,0.7183024626250951,0.1887483477186981,0.29708229528324087,Unchanged
Xrcc3,1.0309175581841026,0.1888260291281069,0.64208466603169,Unchanged
Slc6a4,1.1944831135760061,0.1888260291281069,0.29708229528324087,Unchanged
2610528A11Rik,1.751691359678688,0.18886896456624067,0.2931175315143668,Unchanged
Zbtb39,0.8635262262377225,0.1890524247317893,0.3321253703453715,Unchanged
Adamtsl3,0.8952078262294605,0.18914375209823223,0.38228371937873706,Unchanged
Gpr17,0.8199954938252775,0.1892125150751484,0.29733959530957627,Unchanged
Pigh,1.0280994760681104,0.1893013671704376,0.7785117629955338,Unchanged
Kcnj8,0.6179601968843792,0.1893013671704376,0.2974877549767347,Unchanged
Creg2,0.4754038975156358,0.1893034077511274,0.2974469110795169,Unchanged
Sdhd,1.0570221178280983,0.18933709871543047,0.6114576797468115,Unchanged
Ppp3ca,0.9551658815693255,0.18933709871543047,0.29987245698391385,Unchanged
Fam179a,0.37336053013317033,0.18933709871543047,0.29747237594763454,Unchanged
Tbc1d13,1.0934565138096213,0.1895498815687295,0.5709120101135124,Unchanged
Zfyve28,0.7985615703592321,0.19003969158697281,0.42826580736498926,Unchanged
Dusp15,0.6839958187644385,0.19003969158697281,0.3570470063133321,Unchanged
Ffar1,0.7295376007527622,0.19009482056131544,0.4097293238074361,Unchanged
Rabl3,1.0185398158269354,0.19043957436429346,0.4960375410510721,Unchanged
Sox30,0.49644545450815597,0.19046036563260133,0.33917964467677436,Unchanged
Serpina3c,1.2201735416498887,0.19046036563260133,0.29867886819616785,Unchanged
Klhdc8a,1.720007431006543,0.19046036563260133,0.32089996911383667,Unchanged
Aacs,1.1543205305748419,0.19049278419075202,0.3504170516832622,Unchanged
Tll1,0.8499627663188315,0.1906817842616966,0.5096409822632094,Unchanged
Ick,1.0299245929488454,0.19078452725866918,0.9296875164577036,Unchanged
Sypl2,1.7807023985309973,0.19080264574585348,0.2992526824123321,Unchanged
Ccdc57,0.7779447306318857,0.1909732166861044,0.2874356807146886,Unchanged
Fndc3b,1.1921028587747897,0.19110592328373924,0.5277312817024298,Unchanged
0610011F06Rik,0.7982253448930734,0.1912466841052995,0.3576084433216641,Unchanged
Eya4,1.2633518035231495,0.19156295521888117,0.3002305765262329,Unchanged
Nudt6,1.0687868546772605,0.1915921038238363,0.6884690189151368,Unchanged
Zfp143,0.76306400169199,0.1915921038238363,0.3002458691698867,Unchanged
Tmem156,0.5565862275472843,0.19162731657315935,0.3632134680379074,Unchanged
Ing3,0.843096083660584,0.19165297764257685,0.5451702294544309,Unchanged
Stkld1,0.804433285272957,0.1917117561210787,0.4460526131325634,Unchanged
Gm3912,0.8032924756018794,0.19182415360486108,0.5266183982213131,Unchanged
Mansc1,0.75753745733342,0.19196373498709612,0.34210921112165327,Unchanged
Pcdhb9,0.7756067698561758,0.19209334518027946,0.3868885466189873,Unchanged
A730061H03Rik,0.6375651282058095,0.19209334518027946,0.36949741969029554,Unchanged
Zc3h13,1.024591508316635,0.19213858703691408,0.9296875164577036,Unchanged
Srxn1,1.2274132878868416,0.1921589494036452,0.30105341985752027,Unchanged
Zfp790,0.958635564934373,0.1921589494036452,0.5915075555727433,Unchanged
Gm15387,0.88607149725191,0.1921589494036452,0.6051233867567458,Unchanged
A3galt2,1.8122640053767325,0.1921589494036452,0.30105129931714386,Unchanged
Armc8,1.0245543943306015,0.19239129710408462,0.9850779857481088,Unchanged
Pqlc1,0.8017754577378088,0.1924611066056324,0.3443064998106841,Unchanged
Rbm47,0.9845995809986351,0.19263840339870808,0.3397835880063543,Unchanged
Mrgprc2-ps,0.7269802877105541,0.1927217250214457,0.40768599633193053,Unchanged
Lgr6,0.7561339078271986,0.1929353455531579,0.3018378907632364,Unchanged
Klra2,1.3328559466654122,0.1929353455531579,0.42787041468698794,Unchanged
Onecut3,1.711118187605015,0.1929362666051735,0.3924117486393745,Unchanged
Zdhhc12,0.854734460502268,0.19300816388211584,0.6082006244274593,Unchanged
Med14,1.0880177386610836,0.19304065194959125,0.6456843593066229,Unchanged
Plekha8,1.0382878997494989,0.19304065194959125,0.271680034468421,Unchanged
Lsm14b,1.0111597396362433,0.19304065194959125,0.9326282915213777,Unchanged
Pop1,0.9384715668036393,0.19304596083123446,0.5327249677158322,Unchanged
Gm8113,0.7725667534305523,0.19320177292044785,0.3022601741490017,Unchanged
Chn1,1.0325353875313084,0.193588504847781,0.36042273669196484,Unchanged
Itgb3bp,0.9503760251043105,0.19358980409729176,0.8232436981148044,Unchanged
Gm10131,1.0359462125974317,0.19382325671383988,0.8420192183183188,Unchanged
Emilin1,1.1394260003478227,0.19400164717506646,0.41247788855956813,Unchanged
Lpxn,0.9796780857258013,0.1940031728013981,0.9071269105716686,Unchanged
Cav2,1.1260977049707268,0.19430485944233344,0.542130257711572,Unchanged
Pdxk,0.8692808373284925,0.19445995830201598,0.3038401718295995,Unchanged
Ccdc36,0.5809367998592724,0.19472153499290581,0.3924860562568281,Unchanged
Irf8,0.8330800300930987,0.19472648573311785,0.39239672500683903,Unchanged
Flywch2,0.652476142537082,0.19475767608668848,0.3040114539047021,Unchanged
Aoah,0.8747468786384727,0.19499967009110547,0.46279602179431306,Unchanged
Vamp4,0.8896537300011138,0.19502034115875802,0.755356313712784,Unchanged
Ptpn1,1.0167948749127824,0.1951950087290373,0.992236014535909,Unchanged
Irf3,1.1330430461279024,0.19523801040139474,0.602462626751473,Unchanged
Ms4a7,0.9016953708879554,0.19531702703834244,0.4729199722109518,Unchanged
Tlr1,0.5081172136209282,0.19532201122762854,0.29733959530957627,Unchanged
Gm13340,0.8353799778950074,0.19533520500543622,0.6023553138312557,Unchanged
Heyl,0.6800140249241542,0.19533520500543622,0.30479352735344634,Unchanged
Spag8,0.42836594677940665,0.19533562815030003,0.30479352735344634,Unchanged
Gm14412,1.191074874313955,0.19535417060161092,0.5896490946250983,Unchanged
Ppm1f,1.056088113824841,0.19535417060161092,0.7019490805998685,Unchanged
Fnip1,0.9694443165133162,0.19535417060161092,0.8526218935642631,Unchanged
Amot,1.277094371037105,0.19535417060161092,0.3054553670880868,Unchanged
Tox2,0.7414515207144181,0.19535417060161092,0.3736372531485226,Unchanged
2310067B10Rik,0.8592314121445609,0.19535417060161092,0.2560294556145696,Unchanged
2010003K11Rik,1.410765464772413,0.19540069796610784,0.30503891491744267,Unchanged
Lrch1,0.8571166613185168,0.19553779798210147,0.3665144301413918,Unchanged
Olfr11,0.6910057900582607,0.19556514430160146,0.4409748507826862,Unchanged
Gm21976,0.3547455958309842,0.19560892888923775,0.3052257311461077,Unchanged
Dcdc2b,0.8269781886439942,0.19570423979458143,0.4954500061219287,Unchanged
Sap25,0.6221476628734854,0.195768192061279,0.4827667455564076,Unchanged
Btk,0.8075474368185159,0.1958115361316285,0.3054121963183279,Unchanged
RP23-46L17.4,1.8860498564928416,0.1958748304450825,0.34661089287388375,Unchanged
Dusp23,1.1543439129726187,0.19589168132715898,0.3617570277436006,Unchanged
Nrf1,0.8655006105966643,0.19589168132715898,0.7747096535516739,Unchanged
Dnajb2,1.032114315551918,0.19590746930003686,0.8454655743937829,Unchanged
Pcnxl2,1.2419523492426106,0.19595161081701482,0.405415133737495,Unchanged
Sfxn5,1.1244354195404769,0.1959815515421125,0.3399974002279563,Unchanged
Tlr11,0.357780688008577,0.1959815515421125,0.3056378437293255,Unchanged
Hdac9,1.8392972953240534,0.1960124731852947,0.30566742634371524,Unchanged
Celsr3,1.3614485405564536,0.19605069632620895,0.4625633553558045,Unchanged
Rbm15,0.984440392318163,0.19605204347888197,0.6363291388148083,Unchanged
Ggh,1.1530686503857002,0.19636813546767595,0.30604767234885566,Unchanged
Kifap3,0.9493941446639966,0.19680734611246772,0.6523827243084048,Unchanged
Slamf6,0.7432403974105353,0.19680734611246772,0.40993669077373357,Unchanged
Taf1b,1.0608691038907727,0.19698665351843533,0.7451557181440805,Unchanged
Cdh13,1.032681276296536,0.19717597725716618,0.24933835197794146,Unchanged
Poldip3,0.9597622313869528,0.19717719975651976,0.9471336746423672,Unchanged
Relb,0.8299433692749852,0.19717719975651976,0.2865365467802794,Unchanged
Zfp629,0.8123140374707446,0.1971986578545882,0.5292375100065809,Unchanged
A130010J15Rik,1.0324678087683876,0.19731272319417764,0.3010561683383191,Unchanged
Rab33a,0.6178086563621252,0.19738171024995513,0.3995230335215771,Unchanged
Atp6v1g1,1.016581847215725,0.19758609046395076,0.972835341323175,Unchanged
Ccdc60,0.6543564546868967,0.19768635686297834,0.2733300577577368,Unchanged
Ccdc58,0.8731976093552162,0.19791205160256048,0.8885006046956981,Unchanged
Ccnb2-ps,0.8415680202405347,0.19791205160256048,0.5989762453859089,Unchanged
Gtf2ird1,1.0637252027493918,0.1979274817816256,0.66605746506919,Unchanged
Pcsk7,1.5523413662648473,0.1979274817816256,0.30793468661137635,Unchanged
Espnl,0.472427990529632,0.19799204652197985,0.31629976295372747,Unchanged
Reps1,0.9537487344062984,0.1981375925528429,0.7939096791154304,Unchanged
Gm6483,0.8596710801275567,0.19821729682623765,0.6288738721287633,Unchanged
Trim52,0.6388298859766143,0.19833530469476035,0.4047275935514737,Unchanged
Rinl,0.7642034138456091,0.19833561976107114,0.30848049569359975,Unchanged
Gm11879,0.6822057696876664,0.19834297935894812,0.38835750814186637,Unchanged
Csprs,0.7701315905853306,0.1983568154944327,0.3836001032194656,Unchanged
Pmel,1.2070360840075443,0.19835778930023876,0.4750902477796363,Unchanged
Catsperg1,0.6145184646635363,0.19849917505660356,0.47897887671414163,Unchanged
Rnf135,0.8767612740734969,0.1985099306077051,0.46198521669307646,Unchanged
Ggta1,0.8525146650173518,0.19857674560791547,0.32220339978285595,Unchanged
Rnf207,1.1841438798989807,0.19884233600510323,0.3091428900200392,Unchanged
Bcl2a1b,0.6579796524748532,0.19904694379097637,0.30937714538110245,Unchanged
Ano9,0.4273207712409769,0.199132191133798,0.3094471249802953,Unchanged
Zfp213,0.9690297393660772,0.199132191133798,0.8392401064811309,Unchanged
Acd,1.1518869805610712,0.1991488307501936,0.5981056927663431,Unchanged
Aqp2,0.27691139904628354,0.1991488307501936,0.309533997402065,Unchanged
Gm13423,0.6123331849635676,0.1991488307501936,0.351234070259957,Unchanged
Mrps30,0.9057815819938076,0.19921010164487205,0.5426258952263249,Unchanged
Hs3st6,1.310543362799685,0.19926234301692372,0.3096662129620303,Unchanged
Retsat,1.0395182209489822,0.19947440167944797,0.23661435169584039,Unchanged
C330018D20Rik,0.9921185644421123,0.1996058633805215,0.9471702341470121,Unchanged
Metrn,1.261419090129475,0.1996240677561115,0.3018378907632364,Unchanged
Mrpl55,0.9750676128648721,0.1996240677561115,0.9963244781624476,Unchanged
Slc24a5,0.6505448782011742,0.19993680667475783,0.3837441507871402,Unchanged
Snai1,0.9496992545228387,0.19993680667475783,0.9597692505869918,Unchanged
Pcdhgb4,1.1769846116821963,0.20022720281815257,0.531103817873983,Unchanged
Slc41a3,1.118392355879757,0.2005206664636533,0.4643645247895572,Unchanged
Gk5,0.978720595242123,0.20056822245758163,0.8147145795739843,Unchanged
Dcxr,1.062335516729884,0.200624469270757,0.7996807024155971,Unchanged
Gm4791,0.5830105326029923,0.200624469270757,0.4042515138142128,Unchanged
Prokr1,0.7814450715689754,0.20067497558263517,0.3114175127044501,Unchanged
Vwa7,0.7538005657745381,0.20072524716716586,0.3114175127044501,Unchanged
6330409D20Rik,0.5857267773685508,0.2007327462727219,0.3961235654892762,Unchanged
Tmem123,1.1579483238729755,0.20076813952734487,0.3787500644915838,Unchanged
Efcab10,0.4007948694851753,0.20106446800682504,0.31181067674191226,Unchanged
Lmntd1,0.9022316675077898,0.2010784229981159,0.29698837372396963,Unchanged
Igfbp5,1.4386002497395711,0.2010923619145943,0.2902021604788526,Unchanged
