target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000154837.7,ENSMUSG00000037266,Rsrp1,Rsrp1-004,0.4112961130809118,-0.9132834963628244,0.003645710735088023,8.546821894060437e-4,Down
ENSMUST00000182378.7,ENSMUSG00000071054,Safb,Safb-004,0.7247484630578084,-0.32529517769763894,0.003681027460749683,0.0024958183825050653,Down
ENSMUST00000009705.13,ENSMUSG00000026814,Eng,Eng-001,0.5840859091174239,-0.49621317944965465,0.0036900707232403276,0.002372884158968853,Down
ENSMUST00000096355.3,ENSMUSG00000071713,Csf2rb,Csf2rb-201,0.5726354014835993,-0.5669133705963163,0.0037383664136647413,8.94254655605268e-4,Down
ENSMUST00000085109.9,ENSMUSG00000021013,Ttc8,Ttc8-001,0.7164583023488441,-0.32723140435704423,0.0037486705231797087,0.00541827921739347,Down
ENSMUST00000048994.6,ENSMUSG00000042419,Nfkbil1,Nfkbil1-001,0.6751833025663329,-0.3562540685480624,0.0037624497621357536,0.0043484510515505,Down
ENSMUST00000130711.7,ENSMUSG00000010609,Psen2,Psen2-009,0.3727903489717161,-0.97667446531062585,0.0037649420434483286,9.062808988742681e-4,Down
ENSMUST00000129274.7,ENSMUSG00000040447,Spns2,Spns2-002,0.4027557968901193,-1.0709846250521184,0.003785429812080899,9.128320816116486e-4,Down
ENSMUST00000140489.1,ENSMUSG00000026491,Ahctf1,Ahctf1-002,0.49155336914523157,-0.7830124775932347,0.003785429812080899,9.813177947993043e-4,Down
ENSMUST00000181986.7,ENSMUSG00000032582,Rbm6,Rbm6-003,0.5863528452093657,-0.5521889830657976,0.0037930267603165082,9.173289105323556e-4,Down
ENSMUST00000131017.7,ENSMUSG00000056724,Nbeal2,Nbeal2-004,0.5965492161214474,-0.5374255681071488,0.003799750515750747,0.0019516236049534562,Down
ENSMUST00000130229.7,ENSMUSG00000020777,Acox1,Acox1-004,0.2446593009094076,-1.7311327038416195,0.003799750515750747,0.0034188808993115393,Down
ENSMUST00000130354.1,ENSMUSG00000035901,Dennd5a,Dennd5a-008,0.3644874125827581,-1.1211964119468583,0.0038039515624910107,9.256441459660489e-4,Down
ENSMUST00000167225.1,ENSMUSG00000029713,Gnb2,Gnb2-015,0.6352118968337634,-0.45102990305486884,0.003806537431444362,9.278467956557941e-4,Down
ENSMUST00000025844.4,ENSMUSG00000024910,Ctsw,Ctsw-201,0.41446576625354553,-0.878622648054894,0.003821550934216984,0.002989082671192319,Down
ENSMUST00000136774.6,ENSMUSG00000020752,Recql5,Recql5-005,0.5535861782911011,-0.6365621820693862,0.0038686883511726902,9.557379202155142e-4,Down
ENSMUST00000033935.15,ENSMUSG00000031534,Smim19,Smim19-201,0.6202294686728611,-0.43962552165106067,0.003878723585012333,9.616765846325892e-4,Down
ENSMUST00000145976.1,ENSMUSG00000028639,Ybx1,Ybx1-007,0.5577983064475435,-0.5608558651460138,0.003888803359014291,9.672448485694172e-4,Down
ENSMUST00000170048.1,ENSMUSG00000090622,A930033H14Rik,A930033H14Rik-001,0.567606559679167,-0.5327828383083979,0.003888803359014291,9.658343816330077e-4,Down
ENSMUST00000139683.1,ENSMUSG00000040354,Mars,Mars-005,0.31766800523132893,-2.410368820523302,0.003888803359014291,9.662570900939553e-4,Down
ENSMUST00000153957.7,ENSMUSG00000039263,Npepl1,Npepl1-002,0.6858182811736142,-0.36989237597982866,0.0038889944441042783,9.676702647943606e-4,Down
ENSMUST00000140423.1,ENSMUSG00000072772,Grcc10,Grcc10-002,0.6426527975163169,-0.4396502279464801,0.0038956394329104013,0.003934327043625589,Down
ENSMUST00000140743.7,ENSMUSG00000020069,Hnrnph3,Hnrnph3-003,0.5972620918455064,-0.5326249610322153,0.003904830169008864,9.763335431748219e-4,Down
ENSMUST00000156732.1,ENSMUSG00000024006,Stk38,Stk38-015,0.5154906708737934,-0.6245905624443876,0.003934168014169754,9.864307366327324e-4,Down
ENSMUST00000059579.11,ENSMUSG00000037808,Fam76b,Fam76b-001,0.6729343535189565,-0.42440674328764105,0.003951729714484267,0.0021067439448183836,Down
ENSMUST00000135559.7,ENSMUSG00000038271,Iffo1,Iffo1-003,0.6724377048222444,-0.40216612736087226,0.003957330435526376,0.0017649174988157352,Down
ENSMUST00000054491.5,ENSMUSG00000046470,Sox18,Sox18-001,0.5699681366807182,-0.5350166024265947,0.0039628790897326335,0.0010018573431059522,Down
ENSMUST00000111210.8,ENSMUSG00000090272,Mndal,Mndal-201,0.5719985298966215,-0.5898526225829764,0.003973302265981117,0.0010093698433225832,Down
ENSMUST00000163252.7,ENSMUSG00000026659,Dusp12,Dusp12-005,0.5905242840621022,-0.5746052251845063,0.0040081823258507,0.002421085565040616,Down
ENSMUST00000182350.1,ENSMUSG00000060509,Xcr1,Xcr1-001,0.37467998906982064,-1.1266321118065858,0.004034621412022939,0.0013422892411381606,Down
ENSMUST00000143667.1,ENSMUSG00000039741,Bahcc1,Bahcc1-002,0.5675352622591421,-0.5212078006906071,0.0040518671828779955,0.0010466199931066264,Down
ENSMUST00000130857.1,ENSMUSG00000030869,Ndufab1,Ndufab1-008,0.6888696120508883,-0.3698044166019122,0.004064408083541135,0.0036932681508189194,Down
ENSMUST00000127984.8,ENSMUSG00000006362,Cbfa2t3,Cbfa2t3-001,0.6704385470107875,-0.39357011681227394,0.004071616484525796,0.0010592949095263665,Down
ENSMUST00000161492.1,ENSMUSG00000026670,Uap1,Uap1-005,0.5421310311176798,-0.606425130447203,0.0040723853298283335,0.0010599339520912102,Down
ENSMUST00000138733.7,ENSMUSG00000072946,Ptgr2,Ptgr2-004,0.5774564142531051,-0.5335597161022338,0.004077267224290889,0.0036103239140955735,Down
ENSMUST00000077783.4,ENSMUSG00000058706,0610030E20Rik,0610030E20Rik-001,0.7220442757012017,-0.30632897851228863,0.00408869357318039,0.0024958183825050653,Down
ENSMUST00000173014.1,ENSMUSG00000075707,Dio3,Dio3-001,0.29035651150031616,-1.7618003799928743,0.00408869357318039,0.0010707698320864502,Down
ENSMUST00000192144.2,ENSMUSG00000108680,0610030E20Rik,0610030E20Rik-001,0.7220442757012017,-0.30632897851228863,0.00408869357318039,0.0024958183825050653,Down
ENSMUST00000024779.14,ENSMUSG00000090115,Usp49,Usp49-001,0.7354472022280859,-0.2883637206140582,0.004114717068734943,0.0061777072153380444,Down
ENSMUST00000162312.1,ENSMUSG00000054509,Parp4,Parp4-002,0.5764360825226644,-0.5941555987600496,0.004213912973147082,0.002277043336808533,Down
ENSMUST00000163790.1,ENSMUSG00000079364,Gm3558,Gm3558-001,0.2279673727723876,-1.557008187465977,0.004252872393135617,0.0011505091670787708,Down
ENSMUST00000038489.5,ENSMUSG00000034910,Pygo1,Pygo1-001,0.6521526459898935,-0.40471463638487887,0.004255814672435995,0.004006577068368444,Down
ENSMUST00000200857.3,ENSMUSG00000029148,Nrbp1,Nrbp1-003,0.638869140105125,-0.4824316656947742,0.004309685026118681,0.002972282136206921,Down
ENSMUST00000015948.13,ENSMUSG00000015804,Med28,Med28-004,0.7052603657319347,-0.34448731318620385,0.004382426573128227,0.0012112066861839103,Down
ENSMUST00000061508.7,ENSMUSG00000047264,Zfp358,Zfp358-201,0.7277466804207353,-0.33414578864153915,0.0043951759553578235,0.003279032025328775,Down
ENSMUST00000029696.10,ENSMUSG00000028060,2810403A07Rik,2810403A07Rik-001,0.741351369609243,-0.3047411377039726,0.00443486260240985,0.004230325406344262,Down
ENSMUST00000201628.1,ENSMUSG00000056602,Fry,Fry-006,0.20343197058666898,-2.30139304713875,0.004451470669428473,0.001249078481174779,Down
ENSMUST00000042412.4,ENSMUSG00000040289,Hey1,Hey1-001,0.6361767686147788,-0.4656159496492787,0.004461569038821518,0.0020086204120475775,Down
ENSMUST00000079125.6,ENSMUSG00000046229,Scand1,Scand1-201,0.711556717808025,-0.3205886867766305,0.004510415335594917,0.0012776706799509016,Down
ENSMUST00000175758.7,ENSMUSG00000034252,Senp6,Senp6-008,0.7027698372428457,-0.35248492188389857,0.004519906717099487,0.001907334333615368,Down
ENSMUST00000030489.8,ENSMUSG00000028717,Tal1,Tal1-001,0.5402644538027368,-0.6060990455844225,0.004548325919782421,0.0028748364461943722,Down
ENSMUST00000132734.7,ENSMUSG00000029167,Ppargc1a,Ppargc1a-001,0.58816993309124,-0.48539484154563806,0.00455354199381129,0.0013084775080879811,Down
ENSMUST00000055535.8,ENSMUSG00000036030,Prtg,Prtg-001,0.36005421205746013,-0.9786437064532816,0.004593280395765662,0.004164188118506774,Down
ENSMUST00000187834.1,ENSMUSG00000026439,Rbbp5,Rbbp5-006,0.6523312940381338,-0.46346462944923256,0.004619522036634692,0.001338052714986203,Down
ENSMUST00000190620.1,ENSMUSG00000045968,Teddm2,Teddm2-003,0.518056237837965,-0.690848933662413,0.004676999888818387,0.0025625159656521537,Down
ENSMUST00000069168.12,ENSMUSG00000055531,Cpsf6,Cpsf6-001,0.7129405833068706,-0.3274511317627413,0.00468339285284267,0.0013692505250809078,Down
ENSMUST00000032918.3,ENSMUSG00000107068,Gm42742,Gm42742-003,0.6417003543744862,-0.5015725054568622,0.00468339285284267,0.0013692505250809078,Down
ENSMUST00000130796.1,ENSMUSG00000015647,Lama5,Lama5-002,0.4404468022542957,-0.9443285047074227,0.004688731368368473,0.0013793108796749623,Down
ENSMUST00000121048.1,ENSMUSG00000019710,Mrpl24,Mrpl24-006,0.7104861840679624,-0.3707641156139019,0.004688731368368473,0.0025718573341566428,Down
ENSMUST00000189655.1,ENSMUSG00000053286,Trmt1l,Trmt1l-007,0.6125884691429135,-0.5147897247811525,0.004688731368368473,0.0033143373083792203,Down
ENSMUST00000116349.8,ENSMUSG00000020868,Xylt2,Xylt2-001,0.7384400811009317,-0.2890163783309581,0.004688731368368473,0.00585016318171629,Down
ENSMUST00000033809.3,ENSMUSG00000031432,Prps1,Prps1-001,0.5665628815054049,-0.5416597183033584,0.004709867934279688,0.0013900752558691379,Down
ENSMUST00000105283.8,ENSMUSG00000019966,Kitl,Kitl-001,0.7276740104886008,-0.3145883818002431,0.0047382724467621914,0.0014027618267548733,Down
ENSMUST00000099113.9,ENSMUSG00000037902,Sirpa,Sirpa-201,0.4524808990200202,-0.7565084756970274,0.0047390304726140356,0.004439554244759393,Down
ENSMUST00000177207.1,ENSMUSG00000022010,Tsc22d1,Tsc22d1-005,0.12305259978516295,-3.8359974537123946,0.0047654784378381426,0.001420464057058389,Down
ENSMUST00000029771.12,ENSMUSG00000028128,F3,F3-001,0.5583866259428861,-0.5336984216059509,0.00480873410562201,0.001440419073397183,Down
ENSMUST00000161875.1,ENSMUSG00000032295,Man2c1,Man2c1-018,0.5249261299647844,-0.6684955450501257,0.004865383829335155,0.004574151739861418,Down
ENSMUST00000142474.1,ENSMUSG00000025270,Alas2,Alas2-004,0.15967796835932796,-2.1818869148903453,0.00486977402858903,0.0014701395030419446,Down
ENSMUST00000146638.1,ENSMUSG00000054874,Pcnxl3,Pcnxl3-006,0.6513435738758387,-0.4213327982309447,0.004870230295783139,0.0014707383922897754,Down
ENSMUST00000040454.4,ENSMUSG00000035759,Bbs10,Bbs10-201,0.6343164558969162,-0.4543567369331379,0.004931176635105873,0.0042798410403969535,Down
ENSMUST00000148843.9,ENSMUSG00000066037,Hnrnpr,Hnrnpr-001,0.7108950151824988,-0.35066168910951867,0.004953326107169763,0.0015133620476083692,Down
ENSMUST00000111758.8,ENSMUSG00000030279,C2cd5,C2cd5-001,0.2172879408731112,-2.945176318994391,0.004963906025097939,0.0015191643343058364,Down
ENSMUST00000010506.9,ENSMUSG00000010362,Rdm1,Rdm1-001,0.6451473308716071,-0.42894000843811797,0.005025008532161866,0.001548745499851047,Down
ENSMUST00000131140.1,ENSMUSG00000031371,Haus7,Haus7-003,0.24482881094600112,-2.155490891757685,0.005028047203459043,0.001550636762445036,Down
ENSMUST00000138090.1,ENSMUSG00000040663,Clcf1,Clcf1-002,0.219538732758737,-2.235582329915533,0.005053400901012832,0.002604631365455954,Down
ENSMUST00000181917.2,ENSMUSG00000097629,Clcf1,Clcf1-002,0.219538732758737,-2.235582329915533,0.005053400901012832,0.002604631365455954,Down
ENSMUST00000109824.1,ENSMUSG00000042745,Id1,Id1-002,0.4637100820678347,-0.731821033287253,0.005068421444658266,0.0015747113245902548,Down
ENSMUST00000183223.7,ENSMUSG00000040225,Prrc2c,Prrc2c-009,0.7102623809768849,-0.3574863379284621,0.0050742256069894786,0.001578385480748187,Down
ENSMUST00000034537.7,ENSMUSG00000032038,St3gal4,St3gal4-201,0.5086336570508839,-0.6193496470148859,0.005112621904661592,0.0015963782516893415,Down
ENSMUST00000161415.1,ENSMUSG00000036908,Unc93b1,Unc93b1-003,0.5537537275185124,-0.6218679455428927,0.005142593789969494,0.0016108559810913072,Down
ENSMUST00000146013.7,ENSMUSG00000015291,Gdi1,Gdi1-002,0.6941414214816239,-0.37805124910067084,0.005158593808822834,0.00443967948661108,Down
ENSMUST00000134775.2,ENSMUSG00000036893,Ehmt1,Ehmt1-004,0.610336419417119,-0.5331771550472658,0.005215019668601235,0.0018248457941112714,Down
ENSMUST00000105365.8,ENSMUSG00000045193,Cirbp,Cirbp-001,0.610257950652123,-0.5330887310408948,0.005215019668601235,0.0016606377190697074,Down
ENSMUST00000105816.7,ENSMUSG00000028756,Pink1,Pink1-003,0.3847995753196363,-1.0010414830863383,0.005250044425908813,0.0016791986261294278,Down
ENSMUST00000088233.12,ENSMUSG00000023008,Fmnl3,Fmnl3-001,0.6084679789573054,-0.46050696694161186,0.005261834519878432,0.0016846107479179648,Down
ENSMUST00000155930.1,ENSMUSG00000085625,Gm8813,Gm8813-001,0.161424951583776,-1.838146423142764,0.005261974756723666,0.004863482192995462,Down
ENSMUST00000046651.6,ENSMUSG00000040771,Oard1,Oard1-201,0.6089464389519175,-0.503938083332271,0.005265955948652817,0.003108964310843043,Down
ENSMUST00000161373.1,ENSMUSG00000041035,Dpcd,Dpcd-001,0.5250041874674953,-0.6871612339956424,0.005265955948652817,0.0016963455645595989,Down
ENSMUST00000205252.2,ENSMUSG00000030178,Klra13-ps,Klra13-ps-004,0.22596807879466066,-1.794271752790078,0.00528944612887447,0.0020364142271870216,Down
ENSMUST00000145315.1,ENSMUSG00000020315,Sptbn1,Sptbn1-005,0.4055397725713745,-0.9970666699464233,0.00529503824738195,0.001713149634937448,Down
ENSMUST00000108836.1,ENSMUSG00000069874,Irgm2,Irgm2-001,0.5698291125393697,-0.5963463710687391,0.005367200791677062,0.0040427775310379836,Down
ENSMUST00000028252.13,ENSMUSG00000026888,Grb14,Grb14-001,0.550982312269064,-0.5624352297103118,0.005377587796915335,0.001759636884130365,Down
ENSMUST00000072784.3,ENSMUSG00000060878,Olfr1420,Olfr1420-201,0.2790855646220002,-1.712696641293871,0.005377587796915335,0.0030016519493224255,Down
ENSMUST00000138127.7,ENSMUSG00000015597,Zfp318,Zfp318-002,0.5552448338103378,-0.5455219811401116,0.005390515292156258,0.004959928594635705,Down
ENSMUST00000175820.7,ENSMUSG00000038884,A230050P20Rik,A230050P20Rik-002,0.5907816417564445,-0.5393152923587695,0.00539173188650686,0.0017689379647372798,Down
ENSMUST00000150369.1,ENSMUSG00000037197,Rbm17,Rbm17-003,0.5690433328136479,-0.5576085093382329,0.00539173188650686,0.0017697463556528622,Down
ENSMUST00000174641.7,ENSMUSG00000041444,Arhgap32,Arhgap32-001,0.6803185111082598,-0.4003867983570104,0.005425014542753215,0.0017877189656722596,Down
ENSMUST00000112983.7,ENSMUSG00000026883,Dab2ip,Dab2ip-001,0.6612756579732848,-0.3963064512600247,0.005457821409614391,0.0018084635566107527,Down
ENSMUST00000113028.1,ENSMUSG00000045414,1190002N15Rik,1190002N15Rik-001,0.6298846457068826,-0.45125174199639834,0.005457821409614391,0.001806964533959541,Down
ENSMUST00000127254.1,ENSMUSG00000059810,Rgs3,Rgs3-009,0.27901201320207003,-1.4919937524959437,0.005487272020115938,0.005233528456508284,Down
ENSMUST00000174882.7,ENSMUSG00000015165,Hnrnpl,Hnrnpl-006,0.6681795472504364,-0.4077430954999896,0.0054933216299600405,0.0018292354770945796,Down
ENSMUST00000125340.7,ENSMUSG00000049550,Clip1,Clip1-010,0.6778247185373304,-0.4008351021387094,0.00553438021092775,0.0031712381094790684,Down
ENSMUST00000106288.7,ENSMUSG00000025575,Cant1,Cant1-201,0.6704135597347696,-0.4086934215754172,0.005538245016768788,0.0018572302912921801,Down
ENSMUST00000008542.11,ENSMUSG00000008398,Elk3,Elk3-001,0.6734764094685349,-0.37907987651018,0.00554760280917594,0.0018635824362092483,Down
ENSMUST00000129973.1,ENSMUSG00000035632,Cnot3,Cnot3-005,0.4660738196150236,-0.767154047264064,0.00554760280917594,0.003819869206412581,Down
ENSMUST00000205835.1,ENSMUSG00000030846,Tial1,Tial1-006,0.5210168952839423,-0.7053631404637842,0.00554760280917594,0.0018635824362092483,Down
ENSMUST00000123625.1,ENSMUSG00000035851,Ythdc1,Ythdc1-007,0.5664842480085348,-0.5801499985661788,0.005571347569503876,0.0018808399171277841,Down
ENSMUST00000021729.8,ENSMUSG00000021298,Gpr132,Gpr132-201,0.5744429209515887,-0.5754221869599763,0.005604902105416478,0.004724197222322752,Down
ENSMUST00000106378.7,ENSMUSG00000020812,1810032O08Rik,1810032O08Rik-003,0.5682987771904124,-0.5899594204176852,0.005604902105416478,0.004736854543828996,Down
ENSMUST00000169948.1,ENSMUSG00000029397,Rchy1,Rchy1-004,0.7330693137212554,-0.3264692366128763,0.005627042321509706,0.004745108759564867,Down
ENSMUST00000029566.8,ENSMUSG00000027954,Efna1,Efna1-001,0.726243736708166,-0.3245951647179474,0.005627042321509706,0.005316361663568166,Down
ENSMUST00000049324.12,ENSMUSG00000042817,Flt3,Flt3-001,0.35749319558295767,-1.1262064391681337,0.005647752963962726,0.002674463768749311,Down
ENSMUST00000107050.7,ENSMUSG00000028088,Fmo5,Fmo5-001,0.6897144379297805,-0.34449554047434533,0.005652456899396556,0.002458683761546109,Down
ENSMUST00000027991.11,ENSMUSG00000038530,Rgs4,Rgs4-001,0.5427925501433298,-0.545781268583738,0.005653190114304837,0.001932479378183284,Down
ENSMUST00000026407.8,ENSMUSG00000025351,Cd63,Cd63-201,0.7328025108851555,-0.30409471464225046,0.005714110449375316,0.003745567342107937,Down
ENSMUST00000038844.6,ENSMUSG00000035186,Ubd,Ubd-001,0.3159495602768621,-1.128601774190915,0.00571508595963154,0.001979247675502158,Down
ENSMUST00000206857.1,ENSMUSG00000030406,Gipr,Gipr-002,0.3691482901427669,-0.947377714615846,0.005733434695529886,0.004468319839585002,Down
ENSMUST00000093346.5,ENSMUSG00000041126,H2afv,H2afv-002,0.6379450225311791,-0.46918027081865465,0.005741989766914683,0.0019979420326423085,Down
ENSMUST00000060918.10,ENSMUSG00000050022,Amz1,Amz1-001,0.37405667835514317,-1.0500932454342795,0.005766018871091309,0.0026468722859724955,Down
ENSMUST00000132774.1,ENSMUSG00000020774,Aspa,Aspa-002,0.5807690815522355,-0.5644126859423261,0.0058066165094351795,0.0030142001336975416,Down
ENSMUST00000147511.1,ENSMUSG00000020220,Vps13d,Vps13d-006,0.6376755799242557,-0.4133056961319778,0.005842730644857578,0.002370649293695168,Down
ENSMUST00000137360.1,ENSMUSG00000038416,Cdc16,Cdc16-003,0.37504589718704445,-1.1419992357216036,0.005842730644857578,0.004701784611833835,Down
ENSMUST00000147911.1,ENSMUSG00000089704,Galnt2,Galnt2-005,0.1090388253782558,-3.6721225993937643,0.005850537893097003,0.0020708974214095764,Down
ENSMUST00000148945.7,ENSMUSG00000075595,Zfp652,Zfp652-002,0.5798539251801162,-0.5697181600742603,0.005899350284416162,0.0020975478548275295,Down
ENSMUST00000002011.13,ENSMUSG00000001946,Esam,Esam-001,0.6646483041130266,-0.4015975434446082,0.005899350284416162,0.0020975478548275295,Down
ENSMUST00000014389.5,ENSMUSG00000014245,Pigl,Pigl-001,0.6905126018556419,-0.3310141205235334,0.005921646722221214,0.007596939402107914,Down
ENSMUST00000199735.4,ENSMUSG00000027881,Prpf38b,Prpf38b-007,0.7412189491976663,-0.28932172970020903,0.005952202466347977,0.004550257970092273,Down
ENSMUST00000047179.5,ENSMUSG00000041130,Zfp598,Zfp598-201,0.6833346087615482,-0.36269517345294455,0.005953124726776298,0.0021421878825068907,Down
ENSMUST00000124226.2,ENSMUSG00000049804,Armcx4,Armcx4-001,0.6017672639735058,-0.46206382282006275,0.00601647541688352,0.002179888000301594,Down
ENSMUST00000057145.6,ENSMUSG00000045502,Hcar2,Hcar2-001,0.4347063198158515,-0.7926450553340918,0.0060398328159338805,0.0021961109889643456,Down
ENSMUST00000200542.1,ENSMUSG00000079659,Tmem243,Tmem243-004,0.6976442361244821,-0.34197531727130015,0.006045387739386715,0.008862569812024546,Down
ENSMUST00000045296.5,ENSMUSG00000036840,Siah1a,Siah1a-201,0.7493720581969678,-0.2829698738262676,0.006083179363095593,0.01025957193032844,Down
ENSMUST00000142607.1,ENSMUSG00000055235,Wdr86,Wdr86-002,0.29305586504386383,-1.2210656443776566,0.0060902656374368066,0.0030790791128281923,Down
ENSMUST00000084238.4,ENSMUSG00000037553,Zdhhc18,Zdhhc18-001,0.7325095567327404,-0.29129970830773994,0.006096937495176244,0.005707984237805082,Down
ENSMUST00000032198.10,ENSMUSG00000030107,Usp18,Usp18-001,0.6278429649546795,-0.49602989181884694,0.006096937495176244,0.004300998862435461,Down
ENSMUST00000051504.7,ENSMUSG00000043631,Ecm2,Ecm2-201,0.6573231304365293,-0.40736709926313047,0.006126417876325637,0.0022565374172947815,Down
ENSMUST00000030696.10,ENSMUSG00000028878,Fam76a,Fam76a-001,0.7638287547315812,-0.2628859003081662,0.006140053337418062,0.009252654135239737,Down
ENSMUST00000194260.1,ENSMUSG00000032579,Hemk1,Hemk1-008,0.5926916140245132,-0.4932088261768344,0.006152660629091994,0.003837288513507327,Down
ENSMUST00000144946.1,ENSMUSG00000031153,Gripap1,Gripap1-007,0.6259009987004129,-0.5117917378511198,0.006219171706578205,0.002323902604994545,Down
ENSMUST00000141150.1,ENSMUSG00000028622,Mrpl37,Mrpl37-004,0.6662350613351458,-0.41271088777470805,0.006241523497795808,0.005277661405313672,Down
ENSMUST00000182066.7,ENSMUSG00000041225,Arhgap12,Arhgap12-008,0.5957943704665264,-0.5593766712463403,0.006251392217935947,0.0023433505755259838,Down
ENSMUST00000106908.8,ENSMUSG00000028525,Pde4b,Pde4b-001,0.5278837842020923,-0.5923815352399109,0.006251392217935947,0.0023433505755259838,Down
ENSMUST00000199692.1,ENSMUSG00000029439,Sfswap,Sfswap-006,0.6058540858287338,-0.5008865980678736,0.006269396956941251,0.005813883265594975,Down
ENSMUST00000122845.7,ENSMUSG00000026553,Copa,Copa-008,0.5059782814153662,-0.7156196691522647,0.006271862717515534,0.002355516455885023,Down
ENSMUST00000150965.7,ENSMUSG00000008855,Hdac5,Hdac5-021,0.3552805123856964,-1.0517114894115263,0.0062850482580276605,0.002370243782078691,Down
ENSMUST00000136885.1,ENSMUSG00000027513,Pck1,Pck1-003,0.4227420297725305,-0.7884398737651743,0.006341172732410245,0.0024013064620829034,Down
ENSMUST00000185176.7,ENSMUSG00000036306,Lzts1,Lzts1-001,0.5649575225308618,-0.5845297524564982,0.006374621377408994,0.003668336818762223,Down
ENSMUST00000140111.7,ENSMUSG00000071793,2610005L07Rik,2610005L07Rik-001,0.7548244157772119,-0.26499417025618666,0.006385588383685876,0.010863047501246979,Down
ENSMUST00000027302.13,ENSMUSG00000026126,Ptpn18,Ptpn18-002,0.6848310587484541,-0.43763969903759237,0.006403243640696369,0.00536248197194126,Down
ENSMUST00000088827.7,ENSMUSG00000022610,Mapk12,Mapk12-201,0.5578996589478559,-0.5185701689152389,0.006453266382003321,0.0024820235462057754,Down
ENSMUST00000028259.11,ENSMUSG00000026896,Ifih1,Ifih1-001,0.67530663186389694,-0.3659297623527476,0.0064840188546495345,0.0028078221497794187,Down
ENSMUST00000109267.8,ENSMUSG00000021754,Map3k1,Map3k1-001,0.7406140390555062,-0.2914218062354048,0.006484899178380279,0.0035459352418830627,Down
ENSMUST00000176526.1,ENSMUSG00000084845,Tmem240,Tmem240-003,0.5138728047978213,-0.688926714157216,0.006515257817475414,0.0061895582211896946,Down
ENSMUST00000037064.4,ENSMUSG00000034248,Slc25a37,Slc25a37-001,0.6542450983822492,-0.41323348850139907,0.006537703566660339,0.002542390248782126,Down
ENSMUST00000132860.1,ENSMUSG00000036323,Srp72,Srp72-004,0.5763947031507616,-0.5590465574245396,0.006588567829858612,0.0025718573341566428,Down
ENSMUST00000013294.15,ENSMUSG00000013150,Gfod2,Gfod2-001,0.621367519940323,-0.44591451092255574,0.006606240327319714,0.0025837973276153195,Down
ENSMUST00000004120.8,ENSMUSG00000004018,Fancl,Fancl-001,0.5542198722263011,-0.5755770335776959,0.006615149563264913,0.002592022418950907,Down
ENSMUST00000108242.1,ENSMUSG00000027665,Pik3ca,Pik3ca-002,0.588696735208592,-0.5680624314809277,0.0066396047032650715,0.00536248197194126,Down
ENSMUST00000148861.7,ENSMUSG00000023118,Sympk,Sympk-004,0.4055942056604953,-0.9547832748420364,0.0066396047032650715,0.002605019250463162,Down
ENSMUST00000177851.8,ENSMUSG00000036180,Gatad2a,Gatad2a-203,0.7262938724989176,-0.33209960958636364,0.0066554400557129675,0.0036804785629945317,Down
ENSMUST00000150108.7,ENSMUSG00000013593,Ndufs2,Ndufs2-004,0.4081092262733664,-1.0160018200554122,0.006707694046602296,0.0026540424559807155,Down
ENSMUST00000108450.4,ENSMUSG00000062300,Pvrl2,Pvrl2-202,0.7168438623076842,-0.3159193669834026,0.006727139707974469,0.014095554049251783,Down
ENSMUST00000147561.7,ENSMUSG00000030590,Fam98c,Fam98c-004,0.6769295612304472,-0.40214852987955474,0.006740912333308386,0.007499405045891761,Down
ENSMUST00000153670.1,ENSMUSG00000064215,Ifi27,Ifi27-009,0.5602050937919013,-0.574491929210572,0.006740912333308386,0.0026801998139672632,Down
ENSMUST00000156838.7,ENSMUSG00000026213,Stk11ip,Stk11ip-003,0.581338913884384,-0.5924825606058582,0.006740912333308386,0.0026809181657250027,Down
ENSMUST00000196960.1,ENSMUSG00000037364,Srrt,Srrt-013,0.2819281036657096,-2.2990814415536707,0.006750236884295723,0.004164188118506774,Down
ENSMUST00000183078.7,ENSMUSG00000040327,Cul9,Cul9-002,0.19971875929986188,-2.974701559891056,0.006750236884295723,0.00268710234525705,Down
ENSMUST00000129229.1,ENSMUSG00000044950,Pwwp2a,Pwwp2a-002,0.6490552733764999,-0.41999339093072635,0.006750892619451467,0.008248955689505944,Down
ENSMUST00000111656.7,ENSMUSG00000024985,Tcf7l2,Tcf7l2-006,0.5336588743444536,-0.6369826867058043,0.006755966575819999,0.0026928113863328483,Down
ENSMUST00000176796.7,ENSMUSG00000036138,Acaa1a,Acaa1a-002,0.7505477970831276,-0.28111584773014003,0.006776001892891765,0.007743305087402415,Down
ENSMUST00000164717.1,ENSMUSG00000051786,Tubgcp6,Tubgcp6-006,0.5967070251887961,-0.5778720086162121,0.006779873983873983,0.002712804735754145,Down
ENSMUST00000138859.1,ENSMUSG00000027363,Usp8,Usp8-003,0.20022916261461995,-3.039449674730926,0.0067824881301300315,0.002714912045746468,Down
ENSMUST00000184744.1,ENSMUSG00000098557,Kctd12,Kctd12-001,0.7114996511749916,-0.3310990949985386,0.00680989632911907,0.002736782885890235,Down
ENSMUST00000112175.1,ENSMUSG00000049775,Tmsb4x,Tmsb4x-003,0.6484995461059619,-0.4326884036873566,0.00680989632911907,0.009987593143421979,Down
