target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000112346.2,ENSMUSG00000034780,B3galt1,B3galt1-201,1.7576215447858814,0.7279514814033965,0.05924323962026821,0.07293434578537868,Unchanged
ENSMUST00000177390.7,ENSMUSG00000046519,Golph3l,Golph3l-001,1.313765493688071,0.32618536001779297,0.059271657150951666,0.072973767636173,Unchanged
ENSMUST00000068259.9,ENSMUSG00000029775,Klhdc10,Klhdc10-001,1.113007130973262,0.09497597982289414,0.05928017848749482,0.5170451944108638,Unchanged
ENSMUST00000001950.11,ENSMUSG00000025139,Tollip,Tollip-001,1.1089653035170601,0.0941406748727413,0.059301906192428894,0.5211892583654261,Unchanged
ENSMUST00000101141.8,ENSMUSG00000045180,Shroom2,Shroom2-201,2.6362397325777454,2.1437721784349733,0.059301906192428894,0.07305031793108671,Unchanged
ENSMUST00000160009.1,ENSMUSG00000022346,Myc,Myc-002,0.6043773385913725,-0.5326867947967773,0.059301906192428894,0.09535809969778049,Unchanged
ENSMUST00000031032.10,ENSMUSG00000029147,Ppm1g,Ppm1g-001,1.1625153171525164,0.17075345865445196,0.05931116567495828,0.14794740592587058,Unchanged
ENSMUST00000104998.4,ENSMUSG00000078201,Tmem203,Tmem203-001,0.8085529710950441,-0.18711437738646922,0.059411761168439686,0.21119452194664257,Unchanged
ENSMUST00000055558.5,ENSMUSG00000043505,Gimap5,Gimap5-001,0.6868587572438625,-0.34429617927421163,0.059438500945074475,0.11232920251439295,Unchanged
ENSMUST00000040735.11,ENSMUSG00000036820,Amdhd2,Amdhd2-001,0.838411770912949,-0.16200608149259707,0.059438500945074475,0.30232697968743,Unchanged
ENSMUST00000130458.7,ENSMUSG00000092260,Zfp963,Zfp963-001,0.7674115741169316,-0.2685328512195931,0.05952404407051803,0.17084765006743996,Unchanged
ENSMUST00000162803.1,ENSMUSG00000026335,Pam,Pam-008,1.5953311538738795,0.5568905795494599,0.059585809621268596,0.08259485633054732,Unchanged
ENSMUST00000170909.1,ENSMUSG00000038482,Tfdp1,Tfdp1-201,2.1361519516010574,2.6816608606842185,0.059585809621268596,0.07349301970183657,Unchanged
ENSMUST00000162909.7,ENSMUSG00000029510,Gpc2,Gpc2-003,0.4483771502449884,-0.8965628778889225,0.059585809621268596,0.0782058897736522,Unchanged
